Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker
AMERICAN HOME MORTGAGE HOLDINGS INC,10/1/99,129,2.325581395,3.875968992,0.775193798,2.325581395,AHMH
DALEEN TECHNOLOGIES INC,10/1/99,123,1.62601626,3.25203252,0.81300813,2.43902439,DALN
DIGITAL INSIGHT CORP,10/1/99,101,0.99009901,2.97029703,0.99009901,1.98019802,DGIN
GOLDEN TELECOM INC,10/1/99,98,5.102040816,9.183673469,0,2.040816327,GLDN
VIXEL CORP,10/1/99,220,0.909090909,4.545454545,0.454545455,3.181818182,VIXL
"BLACKROCK HOLDCO 2, INC.",10/4/99,58,0,3.448275862,0,1.724137931,BLK
WILLIAMS COMMUNICATIONS GROUP INC,10/4/99,298,0,6.375838926,0,5.033557047,WCG
ALTIGEN COMMUNICATIONS INC,10/5/99,96,1.041666667,3.125,1.041666667,4.166666667,ATGN
XM SATELLITE RADIO HOLDINGS INC,10/5/99,105,0,2.857142857,0,0,XMSR
BREAKAWAY SOLUTIONS INC,10/6/99,122,3.278688525,2.459016393,0,0.819672131,BWAY
DSL NET INC,10/6/99,118,0.847457627,1.694915254,1.694915254,0.847457627,DSLN
SILICON IMAGE INC,10/6/99,135,0.740740741,4.444444444,0.740740741,0.740740741,SIMG
SMARTDISK CORP,10/6/99,215,0.930232558,2.325581395,0.930232558,4.651162791,SMDK
CALICO COMMERCE INC/,10/7/99,106,1.886792453,3.773584906,0,5.660377358,CLIC
NEUBERGER BERMAN INC,10/7/99,109,0,1.834862385,0,0,NEU
PARAGON FINANCIAL CORP,10/7/99,75,1.333333333,4,0,0,PLRX
HOMESERVICES COM INC,10/8/99,111,2.702702703,2.702702703,0,0,HMSV
INTERWOVEN INC,10/8/99,195,1.025641026,1.538461538,2.564102564,4.615384615,IWOV
JUPITER COMMUNICATIONS INC,10/8/99,77,0,1.298701299,1.298701299,0,JPTR
TRIZETTO GROUP INC,10/8/99,204,1.470588235,3.431372549,0.980392157,2.450980392,TZIX
VITAMINSHOPPE COM INC,10/8/99,125,1.6,2.4,0,3.2,VSHP
LTWC CORP,10/12/99,101,0.99009901,1.98019802,0,2.97029703,ESTM
ILLUMINET HOLDINGS INC,10/12/99,102,1.960784314,0,0.980392157,1.960784314,ILUM
RESOURCEPHOENIX COM,10/14/99,133,2.255639098,3.007518797,0,3.007518797,RPCX
CYSIVE INC,10/15/99,107,0,3.738317757,0.934579439,1.869158879,CYSV
IGO CORP,10/15/99,107,3.738317757,5.607476636,0.934579439,1.869158879,IGOC
NETCENTIVES INC,10/15/99,234,1.709401709,2.564102564,2.136752137,2.136752137,NCNT
NETRADIO CORP,10/15/99,88,3.409090909,5.681818182,0,2.272727273,NETR
QUICKLOGIC CORP,10/15/99,74,1.351351351,0,0,1.351351351,QUIK
WOMEN COM NETWORKS INC,10/15/99,288,1.041666667,1.736111111,0,1.041666667,WOMN
MARTHA STEWART LIVING OMNIMEDIA INC,10/19/99,163,1.840490798,2.45398773,0.613496933,0,MSO
PC TEL INC,10/19/99,158,1.265822785,7.594936709,0.632911392,0.632911392,PCTI
RADIO UNICA COMMUNICATIONS CORP,10/19/99,116,3.448275862,5.172413793,0,4.310344828,UNCA
WORLD WRESTLING ENTERTAINMENTINC,10/19/99,111,0,0.900900901,0.900900901,0.900900901,WWFE
BSQUARE CORP /WA,10/20/99,106,1.886792453,4.716981132,2.830188679,2.830188679,BSQR
"CHARLOTTE RUSSE HOLDING, INC.",10/20/99,109,0,2.752293578,0,2.752293578,CHIC
CROSSROADS SYSTEMS INC,10/20/99,231,1.298701299,1.298701299,0.865800866,3.463203463,CRDS
RSTAR CORP,10/20/99,224,1.339285714,2.678571429,0,2.232142857,IZAP
SIFY TECHNOLOGIES LTD,10/20/99,161,1.242236025,3.105590062,1.242236025,0.621118012,SIFY
"NEXCEN BRANDS, INC.",10/21/99,285,0.701754386,3.157894737,0.350877193,1.403508772,AETH
MCK COMMUNICATIONS INC,10/22/99,176,0,2.272727273,0,0,MCKC
NAVISITE LLC,10/22/99,189,1.587301587,1.058201058,0,2.645502646,NAVI
SYCAMORE NETWORKS INC,10/22/99,176,1.136363636,5.113636364,0,2.840909091,SCMR
CELANESE AG,10/26/99,8,0,0,0,0,CZ
VIADOR INC,10/26/99,166,1.204819277,2.409638554,1.204819277,1.204819277,VIAD
INTERTRUST TECHNOLOGIES CORP,10/27/99,75,2.666666667,4,0,2.666666667,ITRU
JNI CORP,10/27/99,166,1.807228916,4.819277108,0,1.204819277,JNIC
PREDICTIVE SYSTEMS INC,10/27/99,113,1.769911504,2.654867257,0.884955752,0,PRDS
DATA RETURN CORP,10/28/99,161,1.242236025,6.211180124,0.621118012,1.863354037,DRTN
PENTASTAR COMMUNICATIONS INC,10/28/99,528,4.734848485,4.356060606,0.189393939,0.946969697,PNTA
SPANISH BROADCASTING SYSTEM INC,10/28/99,312,0,4.166666667,0,0,SBSA
"SUNCOM WIRELESS HOLDINGS, INC.",10/28/99,127,1.57480315,3.149606299,0,5.511811024,TPCS
AKAMAI TECHNOLOGIES INC,10/29/99,79,2.53164557,5.063291139,0,1.265822785,AKAM
"GAIA, INC",10/29/99,134,2.23880597,2.985074627,0.746268657,0,GAIA
PLUG POWER INC,10/29/99,91,1.098901099,4.395604396,0,6.593406593,PLUG
ALLIED RISER COMMUNICATIONS CORP,10/29/99,75,1.333333333,2.666666667,0,2.666666667,
GLOBALFOUNDRIES SINGAPORE PTE. LTD.,11/1/99,131,2.290076336,3.053435115,0,1.526717557,CHRT
BE FREE INC,11/3/99,224,0.446428571,4.017857143,0.892857143,1.785714286,BFRE
"CANNAPHARMARX, INC.",11/4/99,243,0,4.115226337,0,2.469135802,CAVN
TICKETS COM INC,11/4/99,320,0.9375,3.125,0,1.875,TIXX
COLLECTORS UNIVERSE INC,11/5/99,118,1.694915254,1.694915254,0.847457627,0.847457627,CLCT
COBALT NETWORKS INC,11/5/99,116,1.724137931,4.310344828,1.724137931,2.586206897,COBT
PAC-WEST TELECOMM INC,11/5/99,198,1.515151515,3.03030303,0.505050505,2.02020202,PACW
WEBVAN GROUP INC,11/5/99,239,0.418410042,1.673640167,0,2.928870293,WBVN
"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",11/5/99,139,1.438848921,5.035971223,0.71942446,0,WFII
"CHARTER COMMUNICATIONS, INC. /MO/",11/9/99,310,2.903225806,2.580645161,0,0.322580645,CHTR
DATA CRITICAL CORP,11/9/99,82,2.43902439,2.43902439,0,2.43902439,DCCA
NETZEE INC,11/9/99,186,3.76344086,5.913978495,0,1.075268817,NETZ
EXPEDIA INC,11/10/99,151,0.662251656,3.311258278,0,1.986754967,EXPE
IBASIS INC,11/10/99,124,1.612903226,4.032258065,1.612903226,0.806451613,IBAS
NEXT LEVEL COMMUNICATIONS INC,11/10/99,113,2.654867257,0.884955752,1.769911504,0.884955752,NXTV
UNITED PARCEL SERVICE INC,11/10/99,42,0,2.380952381,0,0,UPS
"DOUGHERTY'S PHARMACY, INC.",11/12/99,247,0.809716599,0.4048583,0.4048583,2.024291498,ASDS
CVC INC,11/12/99,141,0,4.964539007,0,0,CVCI
EDISON SCHOOLS INC,11/12/99,102,1.960784314,3.921568627,0.980392157,1.960784314,EDSN
FINISAR CORP,11/12/99,131,1.526717557,4.580152672,0,3.053435115,FNSR
PELICAN FINANCIAL INC,11/12/99,375,0.8,4.266666667,0,0.266666667,PFI
RUDOLPH TECHNOLOGIES INC,11/12/99,175,1.142857143,8,0.571428571,1.142857143,RTEC
SAGE INC/CA,11/12/99,94,1.063829787,4.255319149,1.063829787,3.191489362,SAGI
SOMERA COMMUNICATIONS INC,11/12/99,144,0,6.944444444,0,2.777777778,SMRA
SONICWALL INC,11/12/99,112,2.678571429,2.678571429,1.785714286,2.678571429,SNWL
FIRST NATIONAL BANCSHARES INC /SC/,11/12/99,56,0,3.571428571,0,0,
NETCREATIONS INC,11/15/99,258,1.550387597,2.713178295,1.937984496,2.325581395,NTCR
IMMERSION CORP,11/16/99,138,1.449275362,2.898550725,0.724637681,2.173913043,IMMR
QUINTUS CORP,11/16/99,155,1.935483871,2.580645161,0,1.935483871,QNTS
IMANAGE INC,11/17/99,97,3.092783505,3.092783505,1.030927835,3.092783505,IMAN
MUTUALFIRST FINANCIAL INC,11/17/99,559,0.357781753,2.862254025,0,0.894454383,MFSF
RAINMAKER SYSTEMS INC,11/17/99,79,2.53164557,2.53164557,0,5.063291139,RMKR
TERRA NETWORKS SA,11/17/99,156,1.923076923,1.923076923,0.641025641,0,TRRA
VIRATA CORP,11/17/99,83,1.204819277,2.409638554,1.204819277,3.614457831,VRTA
WEB STREET INC //,11/17/99,214,1.869158879,1.401869159,0,1.869158879,WEBS
SECURITY FINANCIAL BANCORP INC,11/17/99,214,0.934579439,2.336448598,0,0.934579439,
AGILENT TECHNOLOGIES INC,11/18/99,60,0,1.666666667,0,0,A
ALASKA COMMUNICATIONS SYSTEMS GROUP INC,11/18/99,171,2.339181287,2.923976608,0,5.263157895,ALSK
METASOLV INC,11/18/99,124,1.612903226,2.419354839,0.806451613,1.612903226,MSLV
RETEK INC,11/18/99,141,2.836879433,6.382978723,0.709219858,3.546099291,RETK
SYMYX TECHNOLOGIES INC,11/18/99,94,2.127659574,2.127659574,1.063829787,2.127659574,SMMX
WESTBOROUGH FINANCIAL SERVICES INC,11/18/99,93,2.150537634,4.301075269,0,5.376344086,
BLUE COAT SYSTEMS INC,11/19/99,153,0.653594771,3.921568627,1.307189542,0.653594771,CFLO
LIFEMINDERS INC,11/19/99,94,4.255319149,3.191489362,0,1.063829787,LFMN
"NORTEM, N.V.",11/19/99,130,1.538461538,3.076923077,0.769230769,0,MTCH
EXACTIS COM INC,11/19/99,131,1.526717557,3.053435115,0,0.763358779,XACT
BAY NATIONAL CORP,11/19/99,225,0.444444444,4.444444444,0,1.333333333,
"INTELLICHECK, INC.",11/22/99,352,0,4.829545455,0.284090909,1.420454545,IDN
SCIQUEST INC,11/22/99,162,1.234567901,2.469135802,0.617283951,0.617283951,
DELTATHREE INC,11/23/99,89,0,0,0,1.123595506,DDDC
DIGITAL IMPACT INC /DE/,11/23/99,89,1.123595506,2.247191011,0,4.494382022,DIGI
GETTHERE INC,11/23/99,102,1.960784314,4.901960784,0,1.960784314,GTHR
OPENTV CORP,11/23/99,92,3.260869565,5.434782609,0,0,OPTV
SMARTERKIDS COM INC,11/23/99,99,3.03030303,2.02020202,1.01010101,0,SKDS
TELECORP WIRELESS INC,11/23/99,197,3.045685279,3.045685279,0,4.568527919,TLCP
"CARTESIAN, INC.",11/23/99,161,0.621118012,9.316770186,0,3.105590062,TMNG
OFFICIAL PAYMENTS CORP,11/24/99,73,4.109589041,1.369863014,0,0,OPAY
PNV INC,11/24/99,257,1.167315175,2.723735409,0,3.112840467,PNVN
DIGIMARC CORP,12/2/99,132,0,2.272727273,0,0,DMRC
XO GROUP INC.,12/2/99,121,0.826446281,0.826446281,1.652892562,1.652892562,KNOT
MCAFEE COM CORP,12/2/99,57,0,5.263157895,0,0,MCAF
PFSWEB INC,12/2/99,112,1.785714286,2.678571429,0,1.785714286,PFSW
AIRNET COMMUNICATIONS CORP,12/7/99,128,1.5625,2.34375,0.78125,3.90625,ANCC
HARRIS INTERACTIVE INC,12/7/99,114,1.754385965,4.385964912,0,3.50877193,HPOL
ANDOVER NET INC,12/8/99,87,1.149425287,3.448275862,1.149425287,1.149425287,ANDN
CLASSIC COMMUNICATIONS INC,12/8/99,202,2.475247525,1.485148515,0,0.495049505,CLSC
WORKSTREAM INC,12/8/99,535,0.747663551,3.364485981,0,1.308411215,ECRU
HEALTHCENTRAL COM,12/8/99,154,2.597402597,2.597402597,0.649350649,0.649350649,HCEN
PREVIEW SYSTEMS INC,12/8/99,81,2.469135802,4.938271605,0,2.469135802,PRVW
FOGDOG INC,12/9/99,105,1.904761905,2.857142857,0,1.904761905,FOGD
INTEREP NATIONAL RADIO SALES INC,12/9/99,162,0.617283951,3.703703704,0.617283951,0,IREP
"GEEKNET, INC",12/9/99,121,0.826446281,1.652892562,1.652892562,1.652892562,LNUX
"NETRATINGS, LLC",12/9/99,82,2.43902439,3.658536585,0,2.43902439,NTRT
EBENX INC,12/10/99,83,2.409638554,3.614457831,0,3.614457831,EBNX
FREEMARKETS INC,12/10/99,104,0.961538462,3.846153846,0.961538462,0,FMKT
MOTHERNATURE COM INC,12/10/99,127,1.57480315,1.57480315,0,3.149606299,MTHR
PLASTIC SURGERY CO,12/10/99,80,1.25,8.75,0,1.25,PSU
"BGC PARTNERS, INC.",12/13/99,148,1.351351351,3.378378378,0,1.351351351,ESPD
EL SITIO INC,12/13/99,125,0,2.4,0,0.8,LCTO
MEDICALOGIC/MEDSCAPE INC,12/13/99,74,2.702702703,5.405405405,0,0,MDLI
TULARIK INC,12/13/99,138,2.173913043,0.724637681,0.724637681,0.724637681,TLRK
CALIPER LIFE SCIENCES INC,12/15/99,122,1.639344262,2.459016393,0,4.918032787,CALP
ECOLLEGE COM,12/15/99,119,1.680672269,2.521008403,0,1.680672269,ECLG
"GOREMOTE INTERNET COMMUNICATIONS, INC.",12/15/99,98,2.040816327,3.06122449,0,3.06122449,GRIC
"CATALYST HEALTH SOLUTIONS, INC.",12/15/99,156,1.923076923,4.487179487,0,1.923076923,HLEX
TRITEL INC,12/15/99,167,2.395209581,2.395209581,0,4.790419162,TTEL
INFONET SERVICES CORP,12/16/99,89,1.123595506,4.494382022,0,4.494382022,IN
OPTIO SOFTWARE INC,12/16/99,199,2.010050251,5.527638191,0.502512563,2.512562814,OPTO
XPEDIOR INC,12/16/99,151,0.662251656,6.622516556,0.662251656,0,XPDR
"TRINSIC, INC.",12/16/99,142,0,2.816901408,0,2.816901408,ZTEL
C BRIDGE INTERNET SOLUTIONS INC,12/17/99,171,4.093567251,1.169590643,0,1.169590643,CBIS
EGREETINGS NETWORK INC,12/17/99,105,2.857142857,2.857142857,0,0.952380952,EGRT
MAXYGEN INC,12/17/99,123,1.62601626,3.25203252,0.81300813,4.06504065,MAXY
TRUETIME INC,12/17/99,126,0.793650794,4.761904762,1.587301587,2.380952381,TRUE
ONDISPLAY INC,12/20/99,93,1.075268817,1.075268817,1.075268817,1.075268817,ONDS
ADSTAR INC,12/23/99,244,0.819672131,5.737704918,0.409836066,2.049180328,ADSTU
TALISMAN ENTERPRISE INC,1/14/00,94,0,6.382978723,0,0,BATT
"WI-TRON, INC.",1/20/00,410,0,5.12195122,0.243902439,3.170731707,
NEOFORMA INC,1/24/00,86,1.162790698,2.325581395,0,1.162790698,NEOF
"TOWNSQUARE MEDIA, INC.",1/25/00,355,2.253521127,3.661971831,0,0.845070423,
HEALTHGATE DATA CORP,1/26/00,183,1.092896175,5.464480874,0.546448087,0.546448087,HGAT
T/R SYSTEMS INC,1/26/00,115,0.869565217,3.47826087,0.869565217,1.739130435,TRSI
EXTENSITY INC,1/27/00,308,0.974025974,3.246753247,1.298701299,1.298701299,EXTN
HANCOCK JOHN FINANCIAL SERVICES INC,1/27/00,301,0,0.996677741,0,0,JHF
CONNECTICUT BANCSHARES INC/DE,1/27/00,564,0.886524823,4.078014184,0,0.531914894,SBMC
ASPECT MEDICAL SYSTEMS INC,1/28/00,110,1.818181818,3.636363636,0,1.818181818,ASPM
CAMINUS CORP,1/28/00,230,2.608695652,6.52173913,0,0.434782609,CAMZ
L90 INC,1/28/00,125,0.8,2.4,0.8,1.6,LNTY
PACKAGING CORP OF AMERICA,1/28/00,182,0,7.142857143,0,1.098901099,PKG
STATS CHIPPAC LTD.,1/28/00,215,1.860465116,7.441860465,0.930232558,1.860465116,STTS
TARGA PIPELINE PARTNERS LP,1/31/00,263,1.140684411,2.281368821,2.281368821,0.380228137,APL
INTERWAVE COMMUNICATIONS INTERNATIONAL LTD,1/31/00,145,0,2.75862069,1.379310345,2.75862069,IWAV
724 SOLUTIONS INC,1/31/00,143,2.097902098,3.496503497,1.398601399,1.398601399,SVNX
IMPSAT FIBER NETWORKS INC,2/1/00,61,1.639344262,3.278688525,0,1.639344262,IMPT
NATCO GROUP INC,2/1/00,135,2.962962963,3.703703704,0,5.925925926,NTG
SKILLSOFT CORP,2/1/00,133,0.751879699,1.503759398,1.503759398,4.511278195,SKIL
SEQUENOM INC,2/1/00,311,0.964630225,7.073954984,0.643086817,2.572347267,SQNM
TURNSTONE SYSTEMS INC,2/1/00,112,2.678571429,4.464285714,0,2.678571429,TSTN
QUANTUM EFFECT DEVICES INC,2/2/00,134,2.23880597,3.731343284,1.492537313,2.23880597,QEDI
PROXIM WIRELESS CORP,2/2/00,107,1.869158879,0.934579439,1.869158879,0.934579439,TLXS
CENTRA SOFTWARE INC,2/3/00,189,2.116402116,3.703703704,0.529100529,2.645502646,CTRA
AGENUS INC,2/4/00,104,1.923076923,2.884615385,0,0.961538462,AGEN
ALAMOSA DELAWARE INC,2/4/00,223,1.34529148,3.139013453,0,3.139013453,APCS
AVANEX CORP,2/4/00,82,1.219512195,3.658536585,1.219512195,1.219512195,AVNX
EMERGE INTERACTIVE INC,2/4/00,333,0.600600601,4.804804805,0.900900901,0.600600601,EMRG
FIREPOND INC,2/4/00,132,0,6.060606061,0,0,FIRE
MEDIACOM COMMUNICATIONS CORP,2/4/00,98,1.020408163,8.163265306,0,7.142857143,MCCC
"WQN, INC.",2/4/00,298,0,4.697986577,0.33557047,3.020134228,WQNI
DOBSON COMMUNICATIONS CORP,2/7/00,201,1.990049751,3.482587065,0.497512438,0.497512438,DCEL
"INVENTERGY GLOBAL, INC.",2/7/00,113,0.884955752,4.424778761,0,1.769911504,EONC
BUY COM INC,2/8/00,268,1.119402985,2.23880597,1.119402985,2.985074627,BUYX
FN ESTATE INC,2/8/00,263,0.760456274,2.661596958,1.520912548,2.661596958,FSST
THERMA WAVE INC,2/8/00,197,0,4.568527919,0,0,TWAV
LANDACORP INC,2/9/00,85,1.176470588,3.529411765,1.176470588,2.352941176,LCOR
VICINITY CORP,2/9/00,224,0.892857143,2.232142857,1.339285714,3.571428571,VCNT
DELANO TECHNOLOGY CORP,2/10/00,155,1.290322581,2.580645161,2.580645161,5.161290323,DTEC
LIGHTSPAN INC,2/10/00,130,0.769230769,1.538461538,0,3.076923077,LSPN
ORGANIC INC,2/10/00,183,0.546448087,3.278688525,0,2.732240437,OGNC
WITNESS SYSTEMS INC,2/10/00,185,1.081081081,7.567567568,1.081081081,3.243243243,WITS
QUOVADX INC,2/10/00,154,0.649350649,1.298701299,0.649350649,4.545454545,XCAR
CYPRESS COMMUNICATIONS INC,2/11/00,106,0.943396226,3.773584906,0,1.886792453,CYCO
FARGO ELECTRONICS INC,2/11/00,221,0.452488688,4.524886878,0,1.357466063,FRGO
IPET HOLDINGS INC,2/11/00,163,1.226993865,3.680981595,1.226993865,5.521472393,IPET
LANTE CORP,2/11/00,89,1.123595506,4.494382022,1.123595506,1.123595506,LNTE
WEBMETHODS INC,2/11/00,157,0.636942675,3.184713376,1.27388535,0,WEBM
BEASLEY BROADCAST GROUP INC,2/14/00,174,1.149425287,4.597701149,0,3.448275862,BBGI
"ACCESS PLANS USA, INC.",2/14/00,186,0,3.76344086,0,1.612903226,PCIS
VIA NET WORKS INC,2/14/00,152,4.605263158,4.605263158,0.657894737,1.315789474,VNWI
CHORDIANT SOFTWARE INC,2/15/00,166,0,1.807228916,0.602409639,1.807228916,CHRD
VERENIUM CORP,2/15/00,66,3.03030303,4.545454545,1.515151515,1.515151515,DVSA
FLAG TELECOM GROUP LTD,2/15/00,345,0,3.188405797,0,4.637681159,FTHL
STARDRIVE SOLUTIONS INC,2/15/00,183,1.092896175,2.18579235,0.546448087,3.278688525,SNHK
"SAVVIS, INC.",2/15/00,157,1.910828025,6.369426752,0,1.27388535,SVVS
VANTAGEMED CORP,2/15/00,279,7.168458781,3.225806452,0.358422939,0.358422939,VMDC
VARSITY GROUP INC,2/15/00,193,1.03626943,3.10880829,0,2.07253886,VSTY
"ERBA DIAGNOSTICS, INC.",2/16/00,349,0.286532951,4.297994269,0,1.719197708,BTBC
LENDINGTREE INC,2/16/00,166,1.204819277,3.614457831,0.602409639,0.602409639,TREE
APROPOS TECHNOLOGY INC,2/17/00,239,0,4.184100418,0.418410042,2.510460251,APRS
CHOICE ONE COMMUNICATIONS INC,2/17/00,120,4.166666667,5.833333333,0.833333333,4.166666667,CWON
ELOQUENT INC,2/17/00,191,1.047120419,4.712041885,0.523560209,2.617801047,ELOQ
JEREMYS MICROBATCH ICE CREAMS INC,2/17/00,441,0,5.66893424,0,0.680272109,JMIC
INFORTE CORP,2/18/00,169,1.183431953,2.366863905,0.591715976,0.591715976,INFT
PEOPLES COMMUNITY BANCORP INC /MD/,2/18/00,160,0,6.875,0,3.75,PCBI
PORT FINANCIAL CORP,2/22/00,248,0.806451613,2.016129032,0,0.403225806,PORT
EAGLE BANCORP/MT,2/23/00,234,0.854700855,5.555555556,0.427350427,0.427350427,EBMT
NEXTEL PARTNERS INC,2/23/00,82,1.219512195,4.87804878,0,2.43902439,NXTP
CARRIER1 INTERNATIONAL S A,2/24/00,80,0,5,0,3.75,CONE
DIGITALTHINK INC,2/25/00,123,1.62601626,2.43902439,0.81300813,1.62601626,DTHK
FIRST FEDERAL OF OLATHE BANCORP INC,2/28/00,634,0.157728707,3.470031546,0,0.94637224,FFOL
INTERSIL CORP/DE,2/28/00,322,1.242236025,1.552795031,0,1.242236025,ISIL
HOTELS COM,2/28/00,89,2.247191011,3.370786517,0,2.247191011,ROOM
EZ AUCTIONS & SHIPPING INC,2/28/00,383,1.044386423,4.177545692,0.261096606,0.522193211,SFTY
AQUANTIVE INC,2/29/00,128,1.5625,2.34375,0,2.34375,AVEA
NIKU CORP,2/29/00,143,2.097902098,2.097902098,1.398601399,2.097902098,NIKU
NET GENESIS CORP,2/29/00,144,2.777777778,2.083333333,0.694444444,0.694444444,NTGX
MATRIXONE INC,3/1/00,128,1.5625,2.34375,0.78125,2.34375,MONE
ONVIA INC,3/1/00,82,2.43902439,4.87804878,1.219512195,0,ONVI
PALM INC,3/2/00,106,0.943396226,3.773584906,0.943396226,0.943396226,PALM
SWITCHBOARD INC,3/2/00,76,0,2.631578947,1.315789474,0,SWBD
PRIME RESPONSE INC/DE,3/3/00,255,3.137254902,2.352941176,0.392156863,1.568627451,PRME
REGISTER COM INC,3/3/00,163,2.45398773,3.680981595,0.613496933,3.680981595,RCOM
UTSTARCOM HOLDINGS CORP.,3/3/00,144,1.388888889,1.388888889,1.388888889,2.083333333,UTSI
VERSATA INC,3/3/00,192,0.520833333,1.5625,0,3.125,VATA
IFCO SYSTEMS NV,3/6/00,453,0.220750552,5.077262693,0,1.103752759,IFCO
VERADO HOLDINGS INC,3/8/00,117,0.854700855,3.418803419,0,3.418803419,FWIS
IPRINT TECHNOLOGIES INC,3/8/00,163,1.840490798,3.067484663,0.613496933,3.067484663,IPRT
ORAPHARMA INC,3/9/00,191,1.047120419,1.570680628,0.523560209,4.188481675,OPHM
HOMEGROCER COM INC,3/10/00,118,0,4.237288136,0.847457627,1.694915254,HOMG
OTG SOFTWARE INC,3/10/00,239,0.836820084,5.020920502,0,1.255230126,OTGS
"DETERMINE, INC.",3/10/00,136,1.470588235,2.941176471,1.470588235,2.205882353,SLTC
DIGITAS INC,3/14/00,260,1.538461538,8.076923077,0.384615385,4.230769231,DTAS
"COSTAR TECHNOLOGIES, INC.",3/14/00,110,0,2.727272727,0.909090909,1.818181818,FAIM
RADVISION LTD,3/14/00,135,2.962962963,3.703703704,1.481481481,0,RVSN
LOUDEYE CORP,3/15/00,150,0.666666667,2,0.666666667,2,LOUD
ACTIVCARD SA,3/16/00,101,5.940594059,1.98019802,0,2.97029703,ACTI
IMPROVENET INC,3/16/00,133,1.503759398,0.751879699,0.751879699,3.007518797,IMPV
INTEGRATED INFORMATION SYSTEMS INC,3/17/00,186,2.150537634,2.150537634,0,1.075268817,IISX
TIPPINGPOINT TECHNOLOGIES INC,3/17/00,137,0,2.189781022,0.729927007,0.729927007,NPLI
UAGH INC,3/17/00,81,1.234567901,3.703703704,0,2.469135802,UAXS
UPROAR INC,3/17/00,151,1.324503311,0.662251656,1.986754967,4.635761589,UPRO
LENCO MOBILE INC.,3/20/00,222,0,3.153153153,0,1.801801802,SHOC
ACLARA BIOSCIENCES INC,3/21/00,101,1.98019802,2.97029703,1.98019802,0.99009901,ACLA
SCO GROUP INC,3/21/00,103,1.941747573,1.941747573,0,1.941747573,CALD
IGN ENTERTAINMENT INC,3/21/00,115,2.608695652,3.47826087,0,5.217391304,SNOW
INSILICON CORP,3/22/00,152,1.973684211,3.947368421,1.315789474,1.315789474,INSN
PARTSBASE  INC,3/22/00,146,2.054794521,2.739726027,1.369863014,1.369863014,PRTS
BLAZE SOFTWARE INC,3/23/00,76,1.315789474,1.315789474,1.315789474,1.315789474,BLZE
EMACHINES INC /DE/,3/24/00,147,1.360544218,3.401360544,0.680272109,2.040816327,EEEE
EPRISE CORP,3/24/00,133,0.751879699,2.255639098,0.751879699,2.255639098,EPRS
DIGITAL LIGHTHOUSE CORP,3/24/00,166,1.204819277,2.409638554,0.602409639,4.819277108,ETIN
SILICON LABORATORIES INC.,3/24/00,130,1.538461538,2.307692308,1.538461538,2.307692308,SLAB
VIASYSTEMS GROUP INC,3/24/00,268,2.611940299,4.47761194,0,4.47761194,VG
COMPLETEL EUROPE NV,3/27/00,137,0,2.189781022,0,1.459854015,CLTL
INTERMUNE INC,3/27/00,206,1.45631068,3.398058252,0.485436893,3.398058252,ITMN
ALLOS THERAPEUTICS INC,3/28/00,171,1.169590643,4.093567251,1.169590643,2.923976608,ALTH
"ARDEA BIOSCIENCES, INC./DE",3/28/00,127,2.362204724,3.937007874,1.57480315,2.362204724,IBPI
MOLDFLOW CORP,3/28/00,70,2.857142857,4.285714286,0,1.428571429,MFLO
WEBSENSE INC,3/28/00,138,1.449275362,2.898550725,0.724637681,2.898550725,WBSN
ICICI BANK LTD,3/29/00,58,0,0,1.724137931,0,IBN
DIRECTV BROADBAND INC,3/29/00,99,1.01010101,4.04040404,0,1.01010101,TLCT
NEW DRAGON ASIA CORP,3/30/00,359,0.278551532,4.456824513,0.278551532,0.278551532,SEA
ARROWPOINT COMMUNICATIONS INC,3/31/00,187,1.604278075,2.139037433,0.534759358,1.604278075,ARPT
LUMINEX CORP,3/31/00,142,1.408450704,2.112676056,1.408450704,4.225352113,LMNX
"CONVERSANT, INC.",3/31/00,127,1.57480315,2.362204724,0,1.57480315,VCLK
IMAGEWARE SYSTEMS INC,4/3/00,408,0.735294118,4.166666667,0.980392157,2.205882353,IW
CABOT MICROELECTRONICS CORP,4/5/00,66,0,3.03030303,0,0,CCMP
ORATEC INTERVENTIONS INC,4/5/00,159,1.257861635,3.773584906,0.628930818,2.51572327,OTEC
"ULTICOM, INC",4/5/00,122,1.639344262,9.836065574,0.819672131,0,ULCM
I3 MOBILE INC,4/6/00,110,1.818181818,3.636363636,0,1.818181818,IIIM
KRISPY KREME DOUGHNUTS INC,4/6/00,273,0,5.860805861,0,1.465201465,KREM
METLIFE INC,4/6/00,245,0.408163265,2.448979592,0,0,MET
VYYO INC,4/6/00,107,0.934579439,0.934579439,2.803738318,0.934579439,VYYO
"PURPLE COMMUNICATIONS, INC.",4/7/00,147,3.401360544,2.721088435,0,1.360544218,GOAM
"LEXICON PHARMACEUTICALS, INC.",4/7/00,160,1.25,3.125,0,3.75,LEXG
LIVEPERSON INC,4/7/00,151,1.324503311,1.324503311,0.662251656,1.324503311,LPSN
NUMERICAL TECHNOLOGIES INC,4/7/00,116,1.724137931,3.448275862,0,0.862068966,NMTC
ARTEMIS INTERNATIONAL SOLUTIONS CORP,4/7/00,532,0.751879699,3.571428571,0.563909774,0.939849624,OPUS
