Name,Filing Date,Word Length,c1,c2,c3,c4
ARRAY BIOPHARMA INC,11/17/00,170,1.176470588,3.529411765,0.588235294,2.941176471
ALLIANCE FIBER OPTIC PRODUCTS INC,11/21/00,39,0,0,0,0
IMAGICTV INC,11/21/00,80,2.5,2.5,1.25,1.25
RIGEL PHARMACEUTICALS INC,11/29/00,153,2.614379085,1.960784314,0.653594771,1.307189542
"ASE TECHNOLOGY HOLDING CO., LTD.",9/27/00,1,0,0,0,0
INFORMAX INC,10/3/00,199,1.005025126,2.010050251,3.015075377,1.507537688
OPLINK COMMUNICATIONS INC,10/5/00,147,1.360544218,2.040816327,1.360544218,2.721088435
KOSAN BIOSCIENCES INC,10/5/00,160,2.5,3.125,0,3.125
NEWPOWER HOLDINGS INC,10/5/00,83,2.409638554,2.409638554,0,0
"TAPESTRY, INC.",10/5/00,106,0,1.886792453,0,0.943396226
ADVANCED SWITCHING COMMUNICATIONS INC,10/5/00,198,2.02020202,2.525252525,2.02020202,3.03030303
ASIA GLOBAL CROSSING LTD,10/10/00,159,0,6.289308176,0,0.628930818
PHARMANET DEVELOPMENT GROUP INC,10/12/00,465,1.290322581,4.731182796,0.430107527,1.720430108
POZEN INC /NC,10/11/00,33,0,0,0,0
W-H ENERGY SERVICES INC,10/11/00,389,0.771208226,3.084832905,0,2.05655527
SYNPLICITY INC,10/13/00,156,1.923076923,4.487179487,0.641025641,3.205128205
INTROGEN THERAPEUTICS INC,10/12/00,153,1.307189542,2.614379085,1.307189542,2.614379085
FINGER LAKES BANCORP INC,10/12/00,231,1.731601732,3.896103896,0,1.298701299
ENDWAVE CORP,10/17/00,36,0,0,0,0
IXIA,10/18/00,124,2.419354839,1.612903226,0.806451613,1.612903226
MONSANTO CO /NEW/,10/18/00,61,0,1.639344262,0,0
"DELCATH SYSTEMS, INC.",10/24/00,388,0,3.092783505,1.030927835,0.257731959
WIPRO LTD,10/20/00,195,1.538461538,2.051282051,1.538461538,0.512820513
WESTPORT RESOURCES CORP,10/20/00,137,0.729927007,7.299270073,0.729927007,0.729927007
MEDICHEM LIFE SCIENCES INC,10/27/00,178,1.685393258,5.056179775,0.561797753,3.370786517
FIRST SCIENTIFIC INC,9/7/00,172,0,0.581395349,0.581395349,1.162790698
HYDROGENICS CORP,10/27/00,130,1.538461538,3.076923077,1.538461538,4.615384615
SUN BANCSHARES INC,10/27/00,93,0,3.225806452,0,4.301075269
CHILES OFFSHORE INC/NEW/,9/19/00,138,0,2.173913043,0,2.173913043
VIRYANET LTD,9/19/00,159,1.886792453,4.402515723,0.628930818,1.886792453
ZENGINE INC,9/21/00,131,1.526717557,4.580152672,0.763358779,2.290076336
TTM TECHNOLOGIES INC,9/21/00,487,0.410677618,2.874743326,0,2.05338809
OMNISKY CORP,9/21/00,123,0.81300813,2.43902439,0.81300813,0
INRANGE TECHNOLOGIES CORP,9/22/00,154,0,3.246753247,0,0.649350649
CURON MEDICAL INC,9/22/00,146,0.684931507,4.794520548,1.369863014,5.479452055
COSINE COMMUNICATIONS INC,9/26/00,106,0.943396226,3.773584906,0.943396226,2.830188679
MIRANT CORP,9/27/00,140,0,5,0,1.428571429
HYDRIL CO,9/27/00,223,0,1.34529148,0,4.484304933
AVANTGO INC,9/27/00,123,1.62601626,1.62601626,0,0.81300813
EDEN BIOSCIENCE CORP,9/27/00,70,0,2.857142857,2.857142857,7.142857143
DURECT CORP,9/28/00,143,1.398601399,2.097902098,0.699300699,2.797202797
FIRST FEDERAL BANCSHARES INC /DE,7/24/00,57,0,0,0,0
VASTERA INC,9/28/00,167,1.19760479,2.395209581,1.19760479,5.389221557
"STEC, INC.",9/29/00,230,0.434782609,1.304347826,0,1.304347826
PROTON ENERGY SYSTEMS INC,9/29/00,111,1.801801802,2.702702703,0.900900901,3.603603604
INTERSHOP COMMUNICATIONS AG,9/29/00,152,1.315789474,3.947368421,0.657894737,2.631578947
ELASTIC NETWORKS INC,10/2/00,165,1.212121212,1.818181818,0,1.212121212
GENOMICA CORP /DE/,9/29/00,125,2.4,3.2,0,4
INTEGER HOLDINGS CORP,9/29/00,146,0,6.849315068,0,0
"VERMILLION, INC.",9/29/00,109,0,3.669724771,0,2.752293578
"ROAD, INC",9/29/00,124,0.806451613,3.225806452,1.612903226,4.838709677
PROXIM CORP,8/1/00,305,0.655737705,5.901639344,0.983606557,1.967213115
VIRAGE LOGIC CORP,8/2/00,149,1.342281879,2.684563758,1.342281879,2.684563758
CLOUDWARD INC,8/1/00,78,1.282051282,5.128205128,1.282051282,3.846153846
SPEECHWORKS INTERNATIONAL INC,8/1/00,141,2.127659574,2.836879433,0.709219858,2.127659574
CONVERGENT GROUP CORP,8/1/00,396,1.01010101,3.03030303,0,2.525252525
"CALIFORNIA PIZZA KITCHEN, INC.",8/2/00,235,0,5.531914894,0,0.85106383
ENTRAVISION COMMUNICATIONS CORP,8/2/00,306,1.633986928,8.823529412,0,1.960784314
GENAISSANCE PHARMACEUTICALS INC,8/2/00,160,1.875,1.875,0,0
OPNET TECHNOLOGIES INC,8/3/00,133,2.255639098,2.255639098,0.751879699,4.511278195
EROOMSYSTEM TECHNOLOGIES INC,8/3/00,409,0,4.645476773,0.488997555,0.733496333
DELTAGEN INC,8/3/00,107,0.934579439,0.934579439,0,3.738317757
INSPIRE PHARMACEUTICALS INC,8/3/00,159,0.628930818,1.257861635,0.628930818,3.144654088
SIGNALSOFT CORP,8/3/00,156,0.641025641,0.641025641,1.282051282,1.923076923
PINNACOR INC,8/3/00,121,0.826446281,2.479338843,0.826446281,1.652892562
RESONATE INC,8/3/00,161,1.242236025,2.48447205,0,1.863354037
VICURON PHARMACEUTICALS INC,8/3/00,152,1.315789474,1.973684211,0.657894737,1.973684211
ROSETTA INPHARMATICS INC,8/4/00,173,1.156069364,4.046242775,1.156069364,1.734104046
IASIAWORKS INC,8/3/00,133,0.751879699,1.503759398,0,1.503759398
3 DIMENSIONAL PHARMACEUTICALS INC,8/4/00,165,1.818181818,1.212121212,1.818181818,3.636363636
EXE TECHNOLOGIES INC,8/4/00,236,0.847457627,5.508474576,0.847457627,1.271186441
BRUKER CORP,8/4/00,109,0.917431193,10.09174312,0.917431193,0.917431193
INNOVATIVE SOLUTIONS & SUPPORT INC,8/4/00,98,2.040816327,3.06122449,1.020408163,2.040816327
MICROTUNE INC,8/4/00,122,2.459016393,3.278688525,1.639344262,4.918032787
LANTRONIX INC,8/4/00,75,2.666666667,4,1.333333333,2.666666667
TELECOMMUNICATION SYSTEMS INC /FA/,8/8/00,153,1.307189542,4.575163399,0.653594771,0.653594771
PEMSTAR INC,8/8/00,301,3.986710963,5.647840532,0,4.983388704
MIND CTI LTD,8/8/00,141,2.127659574,2.127659574,1.418439716,2.127659574
MEDICINES CO /DE,8/8/00,141,2.127659574,3.546099291,0,4.964539007
ADVANCED POWER TECHNOLOGY INC,8/8/00,305,0.983606557,9.180327869,0.327868852,0
P10 HOLDINGS INC,8/8/00,223,1.793721973,1.34529148,1.34529148,4.484304933
"STATS CHIPPAC, INC.",8/9/00,215,0.465116279,4.186046512,0,1.860465116
ATHEROGENICS INC,8/9/00,112,1.785714286,5.357142857,0.892857143,2.678571429
H POWER CORP,8/10/00,177,1.129943503,1.694915254,0.564971751,3.95480226
MILLENNIUM CELL INC,8/11/00,194,0,2.06185567,0.515463918,4.12371134
MCDATA CORP,8/9/00,256,1.171875,2.734375,0.78125,0.78125
PHARSIGHT CORP,8/9/00,132,1.515151515,1.515151515,0.757575758,1.515151515
REPEATER TECHNOLOGIES INC,8/9/00,135,0.740740741,2.222222222,0.740740741,2.962962963
RADVIEW SOFTWARE LTD,8/9/00,149,1.342281879,6.040268456,0.67114094,2.013422819
TVIA INC,8/9/00,142,0.704225352,3.521126761,1.408450704,0.704225352
VINA TECHNOLOGIES INC,8/10/00,107,0.934579439,1.869158879,0,3.738317757
"RTI SURGICAL, INC.",8/10/00,151,2.649006623,0.662251656,0.662251656,2.649006623
BELMOND LTD.,8/10/00,117,0,5.982905983,0,0
LARGE SCALE BIOLOGY CORP,8/10/00,133,1.503759398,3.759398496,0.751879699,2.255639098
EVOLVE SOFTWARE INC,8/10/00,202,1.98019802,2.97029703,0.99009901,1.98019802
ESPERION THERAPEUTICS INC/MI,8/10/00,145,2.068965517,2.068965517,1.379310345,4.827586207
AMERICAN MEDICAL SYSTEMS HOLDINGS INC,8/14/00,186,1.075268817,3.76344086,0.537634409,3.76344086
EQUINIX INC,8/11/00,74,2.702702703,4.054054054,0,2.702702703
VIEWLOCITY INC,8/15/00,121,1.652892562,4.132231405,0,1.652892562
DYAX CORP,8/15/00,110,1.818181818,2.727272727,0.909090909,0.909090909
LEXAR MEDIA INC,8/15/00,124,1.612903226,5.64516129,0,0.806451613
PEOPLEPC INC,8/16/00,188,0,2.127659574,0,2.659574468
O2WIRELESS SOLUTIONS INC,8/16/00,166,1.204819277,3.012048193,0,1.204819277
AVISTAR COMMUNICATIONS CORP,8/17/00,195,0,3.58974359,1.025641026,1.025641026
INTEGRATED TELECOM EXPRESS INC/ CA,8/18/00,148,0.675675676,1.351351351,1.351351351,1.351351351
WJ COMMUNICATIONS INC,8/18/00,124,0.806451613,4.032258065,0,6.451612903
VIASOURCE COMMUNICATIONS INC,8/21/00,95,1.052631579,4.210526316,0,0
PECO II INC,8/18/00,185,1.081081081,5.405405405,0,3.783783784
PINNACLE FINANCIAL PARTNERS INC,8/18/00,101,0,0.99009901,0,0
ISTA PHARMACEUTICALS INC,8/22/00,137,1.459854015,2.189781022,0.729927007,2.189781022
"KNOVA SOFTWARE, INC.",8/28/00,267,1.123595506,5.243445693,0.374531835,1.872659176
SERANOVA INC,6/29/00,32,0,0,0,0
FLEETBOSTON FINANCIAL CORP,6/21/00,88,2.272727273,4.545454545,1.136363636,0
ENTEGRIS INC,7/11/00,179,1.675977654,7.82122905,0.558659218,2.234636872
AXCELIS TECHNOLOGIES INC,7/11/00,93,0,3.225806452,0,5.376344086
SOHU COM INC,7/13/00,114,1.754385965,2.631578947,0,2.631578947
DIVINE INC,7/12/00,403,1.240694789,1.736972705,0,1.985111663
NETWORK ENGINES INC,7/13/00,128,2.34375,2.34375,0,1.5625
TRITON NETWORK SYSTEMS INC,7/13/00,96,2.083333333,1.041666667,1.041666667,1.041666667
I MANY INC,7/13/00,90,2.222222222,3.333333333,1.111111111,2.222222222
SRTI BLOCKCHAIN GENERATION INC,7/14/00,165,0.606060606,1.818181818,1.212121212,3.03030303
CASSAVA SCIENCES INC,7/14/00,160,1.875,1.875,1.25,3.125
OMNIVISION TECHNOLOGIES INC,7/14/00,78,1.282051282,3.846153846,0,2.564102564
DGI RESOLUTION INC,7/18/00,102,0.980392157,2.941176471,0,5.882352941
"SUPPORT.COM, INC.",7/19/00,183,1.092896175,3.278688525,0.546448087,3.278688525
ARGONAUT TECHNOLOGIES INC,7/19/00,127,1.57480315,3.937007874,1.57480315,4.724409449
VASCULAR SOLUTIONS LLC,7/20/00,117,0,2.564102564,0,0
AIRSPAN NETWORKS INC,7/20/00,161,1.242236025,4.968944099,1.863354037,1.863354037
SMTC CORP,7/24/00,293,0.682593857,5.802047782,0.341296928,2.389078498
VARIAGENICS INC,7/21/00,133,2.255639098,3.007518797,1.503759398,3.007518797
CORIO INC,7/21/00,285,0.701754386,3.859649123,1.403508772,1.403508772
TALARIAN CORP,7/21/00,139,0.71942446,2.877697842,1.438848921,1.438848921
INTERLAND INC,7/25/00,126,1.587301587,3.968253968,0,2.380952381
BLUE MARTINI SOFTWARE INC,7/25/00,171,0.584795322,1.754385965,2.339181287,4.093567251
RAINDANCE COMMUNICATIONS INC,7/25/00,200,1.5,3.5,1.5,0.5
GEMINI GENOMICS PLC,7/28/00,169,1.775147929,3.550295858,2.366863905,1.183431953
"CYTOCORE, INC.",7/27/00,98,0,2.040816327,2.040816327,2.040816327
"INFINITY PHARMACEUTICALS, INC.",7/28/00,151,1.986754967,1.324503311,1.324503311,3.973509934
RITA MEDICAL SYSTEMS INC,7/27/00,126,0.793650794,1.587301587,0.793650794,1.587301587
MAINSPRING INC,7/27/00,101,1.98019802,2.97029703,0.99009901,1.98019802
TYCOM LTD,7/27/00,113,0,1.769911504,0,0
WEBEX COMMUNICATIONS INC,7/28/00,251,0.796812749,2.390438247,0.796812749,1.195219124
VALICERT INC,7/28/00,76,2.631578947,2.631578947,0,2.631578947
ILLUMINA INC,7/28/00,119,2.521008403,2.521008403,1.680672269,3.361344538
LEXENT INC,7/28/00,120,0.833333333,3.333333333,0,0.833333333
KERYX BIOPHARMACEUTICALS INC,7/28/00,105,0,0.952380952,0.952380952,1.904761905
GENENCOR INTERNATIONAL INC,7/28/00,86,1.162790698,2.325581395,1.162790698,1.162790698
SOAPSTONE NETWORKS INC.,7/28/00,115,1.739130435,3.47826087,0,2.608695652
ARENA PHARMACEUTICALS INC,7/28/00,139,1.438848921,1.438848921,0.71942446,0.71942446
BROADWING CORP,7/28/00,152,1.315789474,3.289473684,1.315789474,2.631578947
CAMTEK LTD,7/28/00,288,1.388888889,4.166666667,1.388888889,1.736111111
UNILAB CORP /DE/,6/6/01,141,0,6.382978723,0,1.418439716
TORCH OFFSHORE INC,6/7/01,313,0,4.792332268,0,3.833865815
"AXON ENTERPRISE, INC.",5/9/01,298,1.006711409,2.684563758,0.33557047,2.348993289
ALLIANCE DATA SYSTEMS CORP,6/8/01,220,1.818181818,6.818181818,0.454545455,1.363636364
UNITED SURGICAL PARTNERS INTERNATIONAL INC,6/8/01,268,0,1.865671642,0,1.865671642
WILLIS TOWERS WATSON PLC,6/12/01,156,0,3.205128205,0,0
GENERAL MARITIME SUBSIDIARY CORP,6/13/01,176,3.409090909,3.977272727,0,1.136363636
"MONDELEZ INTERNATIONAL, INC.",6/13/01,50,2,0,0,0
ODYSSEY RE HOLDINGS CORP,6/14/01,121,0,2.479338843,0,0
FMC TECHNOLOGIES INC,6/14/01,83,0,2.409638554,0,2.409638554
"EDUCATION HOLDINGS 1, INC.",6/19/01,335,2.388059701,4.47761194,0,1.492537313
MULTILINK TECHNOLOGY CORP,6/21/01,122,1.639344262,2.459016393,0.819672131,1.639344262
PHOENIX COMPANIES INC/DE,6/20/01,212,0,2.830188679,0,0
GALYANS TRADING CO INC,6/27/01,188,0,2.659574468,0.531914894,3.723404255
"MOSYS, INC.",6/28/01,82,3.658536585,2.43902439,1.219512195,2.43902439
BBJ ENVIRONMENTAL TECHNOLOGIES INC,4/5/01,37,0,8.108108108,0,0
CHESTERFIELD FINANCIAL CORP,3/23/01,592,0.337837838,3.885135135,0,1.182432432
BRIAZZ INC,5/2/01,134,0,1.492537313,0.746268657,2.23880597
SIMPLEX SOLUTIONS INC,5/2/01,220,0.909090909,3.636363636,1.363636364,3.181818182
"GENON ENERGY, INC.",5/1/01,191,2.094240838,4.712041885,0,6.282722513
DASAN ZHONE SOLUTIONS INC,5/17/01,182,1.648351648,2.197802198,2.747252747,2.197802198
INSTINET GROUP INC,5/18/01,118,2.542372881,4.237288136,0,0.847457627
WILLIAMS INDUSTRIAL SERVICES GROUP INC.,5/21/01,223,0.448430493,8.071748879,0,0.448430493
PEABODY ENERGY CORP,5/22/01,102,0,7.843137255,0,2.941176471
SMITH & WOLLENSKY RESTAURANT GROUP INC,5/23/01,165,0,7.878787879,0,3.636363636
SELECT MEDICAL CORP,4/5/01,138,0,6.52173913,0,1.449275362
AQUILA MERCHANT SERVICE INC,4/24/01,91,0,4.395604396,0,0
"POPEYES LOUISIANA KITCHEN, INC.",3/2/01,141,3.546099291,3.546099291,0,4.964539007
SEATTLE GENETICS INC /WA,3/7/01,161,0.621118012,3.105590062,0.621118012,1.863354037
OPSWARE INC,3/9/01,162,1.234567901,1.851851852,1.234567901,1.851851852
ENCORE ACQUISITION CO,3/9/01,141,1.418439716,4.255319149,0,0
SUREBEAM CORP,3/19/01,99,2.02020202,3.03030303,1.01010101,3.03030303
VERISITY LTD,3/22/01,138,2.173913043,4.347826087,0.724637681,2.898550725
AGERE SYSTEMS INC,3/28/01,294,0.680272109,5.782312925,0.680272109,2.380952381
BEARINGPOINT INC,2/8/01,152,0.657894737,5.263157895,0,1.315789474
"OIL STATES INTERNATIONAL, INC",2/9/01,200,0,5.5,0,0
THIRD WAVE TECHNOLOGIES INC /WI,2/12/01,150,1.333333333,2,1.333333333,4
GREENCORE TECHNOLOGY INC,2/12/01,307,0,3.583061889,0,2.605863192
GMX RESOURCES INC,2/13/01,321,0,5.919003115,0,2.803738318
RIVERSTONE NETWORKS INC,2/16/01,111,2.702702703,4.504504505,0.900900901,1.801801802
PRACTICEWORKS INC,2/21/01,4,0,0,0,0
PEETS COFFEE & TEA INC,1/25/01,263,0.380228137,3.802281369,0.380228137,4.182509506
ALIGN TECHNOLOGY INC,1/26/01,97,1.030927835,2.06185567,0,4.12371134
EXACT SCIENCES CORP,1/31/01,83,0,2.409638554,1.204819277,0
"LAWSON SOFTWARE AMERICAS, INC",12/7/01,142,2.816901408,1.408450704,1.408450704,2.816901408
ARAMARK CORP/DE,12/11/01,666,0.3003003,2.552552553,0,1.501501502
NETSCREEN TECHNOLOGIES INC,12/12/01,103,1.941747573,5.825242718,0.970873786,0.970873786
NASSDA CORP,12/13/01,229,1.746724891,4.366812227,1.310043668,4.366812227
CENTENE CORP,12/13/01,281,1.779359431,2.846975089,0.711743772,1.423487544
PRUDENTIAL FINANCIAL INC,12/13/01,190,0,3.684210526,0,0
UNITED DEFENSE INDUSTRIES INC,12/14/01,173,0.578034682,5.780346821,0.578034682,4.046242775
NORTHWEST BIOTHERAPEUTICS INC,12/14/01,131,1.526717557,3.816793893,1.526717557,2.290076336
BRUKER AXS INC,12/17/01,215,0.465116279,8.372093023,0.465116279,1.395348837
"APP PHARMACEUTICALS, INC.",12/14/01,260,0.769230769,3.076923077,0,6.538461538
FIVE STAR SENIOR LIVING INC.,12/7/01,20,0,0,0,0
AJS BANCORP INC,11/20/01,567,0.176366843,3.703703704,0.176366843,1.410934744
"WESTERN NEW ENGLAND BANCORP, INC.",11/16/01,120,3.333333333,5,0.833333333,2.5
AMERIGROUP CORP,11/6/01,293,0.682593857,3.754266212,0.341296928,2.389078498
FISHER & PAYKEL HEALTHCARE CORP LTD,11/13/01,73,0,1.369863014,0,0
AMN HEALTHCARE SERVICES INC,11/13/01,142,0.704225352,3.521126761,0,5.633802817
ADVISORY BOARD CO,11/13/01,12,0,0,0,0
"DJO OPCO HOLDINGS, INC.",11/15/01,335,2.089552239,4.179104478,0.298507463,2.089552239
WEIGHT WATCHERS INTERNATIONAL INC,11/15/01,18,0,0,0,0
"CAREPAYMENT TECHNOLOGIES, INC.",11/19/01,79,0,3.797468354,1.265822785,2.53164557
BAM ENTERTAINMENT INC,11/15/01,169,1.775147929,1.775147929,0,4.142011834
"HENRY BROS. ELECTRONICS, INC.",11/16/01,81,1.234567901,4.938271605,1.234567901,2.469135802
GULF POWER CO,12/5/02,68,0,10.29411765,0,4.411764706
MAGMA DESIGN AUTOMATION INC,11/20/01,208,0.961538462,1.442307692,0.961538462,1.923076923
UNIVERSAL MEDIA GROUP INC,11/21/01,185,0,5.405405405,0.540540541,1.621621622
VCA INC,11/23/01,148,0,4.054054054,0,0
"ASSURED PHARMACY, INC.",3/20/02,10,0,0,0,0
GIVEN IMAGING LTD,10/4/01,205,0.975609756,1.951219512,0.487804878,2.43902439
WHIRLWIND MARKETING INC,8/13/01,25,0,4,0,0
PFS BANCORP INC,8/24/01,41,0,4.87804878,0,0
CHARTER FINANCIAL CORP/GA,8/20/01,253,0.790513834,2.371541502,0,0.395256917
PRINCIPAL FINANCIAL GROUP INC,10/23/01,264,0,1.515151515,0,0
CROSS COUNTRY HEALTHCARE INC,10/25/01,140,0.714285714,5,0,4.285714286
"ANTHEM, INC.",10/30/01,152,0,1.973684211,0,0
ODYSSEY HEALTHCARE INC,10/31/01,182,1.098901099,2.197802198,0,0
LOGICVISION INC,10/31/01,152,0.657894737,1.315789474,0.657894737,3.947368421
"OMNICELL, INC",8/7/01,186,1.612903226,1.612903226,1.075268817,1.612903226
MYKROLIS CORP,8/10/01,396,1.01010101,1.515151515,0.252525253,1.515151515
ALTERRA CAPITAL HOLDINGS LTD,8/14/01,42,0,0,0,0
"ARMADA OIL, INC.",8/6/01,113,0,4.424778761,0,0.884955752
GLOBE BANCORP INC,5/29/01,41,0,4.87804878,0,0
WRIGHT MEDICAL GROUP INC,7/13/01,337,1.18694362,3.264094955,0.59347181,3.560830861
ACCENTURE PLC,7/19/01,175,0,2.285714286,0,1.714285714
NATUS MEDICAL INC,7/20/01,166,0.602409639,1.807228916,1.204819277,3.012048193
MEDCATH CORP,7/24/01,152,0.657894737,4.605263158,0,3.947368421
"ALLIANCE HEALTHCARE SERVICES, INC",7/27/01,50,0,4,0,2
PDF SOLUTIONS INC,7/27/01,171,1.169590643,1.754385965,1.169590643,2.923976608
INTERACTIVE LEISURE SYSTEMS,7/25/01,335,1.791044776,0,0.298507463,0.298507463
HPL TECHNOLOGIES INC,7/31/01,298,1.006711409,4.362416107,0.67114094,2.348993289
NEW ENGLAND BANCSHARES INC,5/1/02,539,0.742115028,2.597402597,0,1.298701299
PLUMTREE SOFTWARE INC,6/4/02,205,0.975609756,0.487804878,1.463414634,1.463414634
VERIDIAN CORP,6/5/02,140,0,2.857142857,0,1.428571429
PACER INTERNATIONAL INC,6/13/02,241,2.904564315,6.22406639,0,3.319502075
PREMIER BANCORP INC /PA/,6/14/02,126,1.587301587,7.142857143,0,0
PRINTCAFE SOFTWARE INC,6/18/02,226,1.327433628,6.637168142,0,0.442477876
COASTAL BANCORP INC,6/13/02,59,0,5.084745763,0,0
BRE PROPERTIES INC /MD/,6/12/02,34,0,2.941176471,0,2.941176471
CTI MOLECULAR IMAGING INC,6/21/02,282,0,4.609929078,0.709219858,3.90070922
BIG 5 SPORTING GOODS CORP,6/26/02,191,0,2.617801047,0.523560209,0.523560209
BIODELIVERY SCIENCES INTERNATIONAL INC,6/26/02,300,0,4,1,2
HEWITT ASSOCIATES INC,6/27/02,119,0.840336134,6.722689076,0,0
GCB CAPITAL TRUST II,6/27/02,131,0.763358779,6.106870229,0,0
MTC TECHNOLOGIES INC,6/28/02,191,1.047120419,8.376963351,0,2.617801047
MONTANA MILLS BREAD CO INC,6/28/02,170,0,2.352941176,0,1.176470588
INVERESK RESEARCH GROUP INC,6/28/02,247,0.4048583,10.52631579,0,0.809716599
LIN TV CORP.,5/6/02,272,0,0.735294118,0,0.735294118
UNITED FIRE GROUP INC,5/7/02,98,0,0,0,1.020408163
QUINTON CARDIOLOGY SYSTEMS INC,5/7/02,164,2.43902439,3.048780488,0.609756098,3.658536585
STIFEL FINANCIAL CAPITAL TRUST I,4/18/02,135,1.481481481,6.666666667,0.740740741,0.740740741
REGAL ENTERTAINMENT GROUP,5/9/02,123,0.81300813,1.62601626,0,0.81300813
VERINT SYSTEMS INC,5/16/02,139,2.158273381,5.755395683,1.438848921,1.438848921
"ARO LIQUIDATION, INC.",5/16/02,108,0,3.703703704,0.925925926,0.925925926
"GLOBAL ARENA HOLDING, INC.",5/17/02,155,1.935483871,3.225806452,0,2.580645161
KYPHON INC,5/17/02,148,1.351351351,2.702702703,0.675675676,1.351351351
COMPUTER PROGRAMS & SYSTEMS INC,5/21/02,190,0,3.684210526,0,0
LIQUIDMETAL TECHNOLOGIES INC,5/22/02,288,0.694444444,5.555555556,0.694444444,1.041666667
EON LABS INC,5/24/02,190,1.052631579,5.789473684,0.526315789,3.157894737
ALTIRIS INC,5/23/02,86,2.325581395,3.488372093,1.162790698,1.162790698
NETFLIX INC,5/23/02,186,1.075268817,3.76344086,1.612903226,1.612903226
"SRA INTERNATIONAL, INC.",5/24/02,146,1.369863014,4.109589041,0,2.739726027
SEACOAST CAPITAL TRUST I,5/29/02,77,2.597402597,9.090909091,0,0
"OVERSTOCK.COM, INC",5/30/02,237,0.421940928,2.53164557,0.843881857,0.843881857
PARTNERS TRUST FINANCIAL GROUP INC,2/28/02,330,0.303030303,3.03030303,0,1.818181818
"JESUP & LAMONT, INC.",4/11/02,225,1.333333333,3.111111111,0,2.666666667
RIBAPHARM INC,4/12/02,7,0,0,0,0
JETBLUE AIRWAYS CORP,4/12/02,71,0,4.225352113,0,2.816901408
FIRST MERCHANTS CORP,4/16/02,80,1.25,3.75,0,0
EXPRESSJET HOLDINGS INC,4/18/02,129,0,2.325581395,0,0.775193798
MEDICAL STAFFING NETWORK HOLDINGS INC,4/18/02,235,0,3.404255319,0,3.829787234
CENTRO SATURN MERGERSUB LLC.,4/24/02,177,0,6.214689266,0.564971751,2.824858757
"EUTHYMICS BIOSCIENCE, INC.",4/25/02,123,3.25203252,3.25203252,0,4.87804878
PREMCOR INC,4/30/02,139,0.71942446,5.035971223,0.71942446,0
ANTEON INTERNATIONAL CORP,3/12/02,293,0.341296928,5.119453925,0,2.389078498
WCI COMMUNITIES INC,3/12/02,67,0,7.462686567,0,4.47761194
ASBURY AUTOMOTIVE GROUP INC,3/14/02,143,1.398601399,4.895104895,0,4.895104895
CAP ROCK ENERGY CORP,8/2/01,79,0,2.53164557,0,0
ALCON INC,3/21/02,109,0,2.752293578,0,0
TRAVELERS PROPERTY CASUALTY CORP,3/22/02,59,0,3.389830508,0,0
MISSISSIPPI POWER CO,3/14/02,46,0,8.695652174,0,0
"MEDSOURCE TECHNOLOGIES HOLDINGS, LLC",3/28/02,439,0.911161731,2.505694761,0,1.366742597
ZYMOGENETICS INC,2/1/02,154,1.948051948,1.298701299,0.649350649,5.194805195
LOEWS CORP,2/1/02,37,0,0,0,0
MANTECH INTERNATIONAL CORP,2/8/02,194,2.06185567,8.24742268,0,2.577319588
SOUTHERN COMMUNITY FINANCIAL CORP,2/11/02,172,0.581395349,4.069767442,0,1.162790698
GAMESTOP HOLDINGS CORP,2/13/02,131,1.526717557,6.106870229,0,0
PAYPAL INC,2/15/02,186,1.075268817,1.075268817,1.075268817,4.301075269
PETCO ANIMAL SUPPLIES INC,2/25/02,149,0,2.013422819,0,0
INTEGRATED DEFENSE TECHNOLOGIES INC,2/27/02,249,0.401606426,6.827309237,0,4.417670683
SAXON CAPITAL INC,1/15/02,56,0,5.357142857,0,0
SYNAPTICS INC,1/29/02,135,2.222222222,1.481481481,2.222222222,0.740740741
CME GROUP INC.,12/6/02,168,2.380952381,1.785714286,0.595238095,1.19047619
SEAGATE TECHNOLOGY PLC,12/11/02,138,0.724637681,2.898550725,0.724637681,1.449275362
COMMERCIAL CAPITAL BANCORP INC,12/18/02,89,0,5.617977528,0,0
WACHOVIA PREFERRED FUNDING CORP,12/6/02,229,0.873362445,5.676855895,0,0
