Match Name,Match Date,Word Length,c1,c2,c3,c4
OPTICAL COMMUNICATION PRODUCTS INC,11/3/00,1,0,0,0,0
TRANSMETA CORP,11/7/00,164,1.219512195,3.658536585,0.609756098,1.219512195
LUMINENT INC,11/13/00,111,0.900900901,1.801801802,0.900900901,0.900900901
"GEOPHARMA, INC.",11/14/00,446,0.896860987,3.587443946,0.224215247,4.484304933
AEROGEN INC,11/13/00,170,1.176470588,1.176470588,1.176470588,2.941176471
COMPUTER ACCESS TECHNOLOGY CORP,11/13/00,117,0.854700855,1.709401709,0,5.128205128
ADOLOR CORP,11/14/00,131,2.290076336,1.526717557,0.763358779,7.633587786
INSEEGO CORP.,11/16/00,160,1.25,1.875,1.875,1.875
BEACON POWER CORP,11/17/00,135,2.962962963,0.740740741,1.481481481,2.962962963
ARRAY BIOPHARMA INC,11/17/00,170,1.176470588,3.529411765,0.588235294,2.941176471
,,,,,,
ALLIANCE FIBER OPTIC PRODUCTS INC,11/21/00,39,0,0,0,0
RIGEL PHARMACEUTICALS INC,11/29/00,153,2.614379085,1.960784314,0.653594771,1.307189542
STEWART W P & CO LTD,12/8/00,43,0,0,0,0
HARVARD BIOSCIENCE INC,12/7/00,44,0,0,0,0
SPECIALTY LABORATORIES INC,12/8/00,142,1.408450704,5.633802817,1.408450704,3.521126761
AMERICAN PHYSICIANS CAPITAL INC,11/1/00,291,1.030927835,2.06185567,0,0
GARMIN LTD,12/11/00,112,1.785714286,2.678571429,1.785714286,0.892857143
GENVEC INC,12/12/00,143,1.398601399,1.398601399,1.398601399,5.594405594
RESOURCES CONNECTION INC,12/15/00,210,1.428571429,3.333333333,0,1.428571429
ALIGN TECHNOLOGY INC,1/26/01,97,1.030927835,2.06185567,0,4.12371134
PEETS COFFEE & TEA INC,1/25/01,263,0.380228137,3.802281369,0.380228137,4.182509506
EXACT SCIENCES CORP,1/31/01,83,0,2.409638554,1.204819277,0
,,,,,,
BEARINGPOINT INC,2/8/01,152,0.657894737,5.263157895,0,1.315789474
"OIL STATES INTERNATIONAL, INC",2/9/01,200,0,5.5,0,0
,,,,,,
GREENCORE TECHNOLOGY INC,2/12/01,307,0,3.583061889,0,2.605863192
THIRD WAVE TECHNOLOGIES INC /WI,2/12/01,150,1.333333333,2,1.333333333,4
RIVERSTONE NETWORKS INC,2/16/01,111,2.702702703,4.504504505,0.900900901,1.801801802
"POPEYES LOUISIANA KITCHEN, INC.",3/2/01,141,3.546099291,3.546099291,0,4.964539007
SEATTLE GENETICS INC /WA,3/7/01,161,0.621118012,3.105590062,0.621118012,1.863354037
,,,,,,
OPSWARE INC,3/9/01,162,1.234567901,1.851851852,1.234567901,1.851851852
SUREBEAM CORP,3/19/01,99,2.02020202,3.03030303,1.01010101,3.03030303
VERISITY LTD,3/22/01,138,2.173913043,4.347826087,0.724637681,2.898550725
,,,,,,
SELECT MEDICAL CORP,4/5/01,138,0,6.52173913,0,1.449275362
BRIAZZ INC,5/2/01,134,0,1.492537313,0.746268657,2.23880597
SIMPLEX SOLUTIONS INC,5/2/01,220,0.909090909,3.636363636,1.363636364,3.181818182
,,,,,,
WILLIAMS INDUSTRIAL SERVICES GROUP INC.,5/21/01,223,0.448430493,8.071748879,0,0.448430493
DASAN ZHONE SOLUTIONS INC,5/17/01,182,1.648351648,2.197802198,2.747252747,2.197802198
PEABODY ENERGY CORP,5/22/01,102,0,7.843137255,0,2.941176471
SMITH & WOLLENSKY RESTAURANT GROUP INC,5/23/01,165,0,7.878787879,0,3.636363636
UNILAB CORP /DE/,6/6/01,141,0,6.382978723,0,1.418439716
ALLIANCE DATA SYSTEMS CORP,6/8/01,220,1.818181818,6.818181818,0.454545455,1.363636364
UNITED SURGICAL PARTNERS INTERNATIONAL INC,6/8/01,268,0,1.865671642,0,1.865671642
,,,,,,
"MONDELEZ INTERNATIONAL, INC.",6/13/01,50,2,0,0,0
GENERAL MARITIME SUBSIDIARY CORP,6/13/01,176,3.409090909,3.977272727,0,1.136363636
ODYSSEY RE HOLDINGS CORP,6/14/01,121,0,2.479338843,0,0
FMC TECHNOLOGIES INC,6/14/01,83,0,2.409638554,0,2.409638554
"EDUCATION HOLDINGS 1, INC.",6/19/01,335,2.388059701,4.47761194,0,1.492537313
PHOENIX COMPANIES INC/DE,6/20/01,212,0,2.830188679,0,0
MULTILINK TECHNOLOGY CORP,6/21/01,122,1.639344262,2.459016393,0.819672131,1.639344262
GALYANS TRADING CO INC,6/27/01,188,0,2.659574468,0.531914894,3.723404255
"MOSYS, INC.",6/28/01,82,3.658536585,2.43902439,1.219512195,2.43902439
WRIGHT MEDICAL GROUP INC,7/13/01,337,1.18694362,3.264094955,0.59347181,3.560830861
NATUS MEDICAL INC,7/20/01,166,0.602409639,1.807228916,1.204819277,3.012048193
MEDCATH CORP,7/24/01,152,0.657894737,4.605263158,0,3.947368421
PDF SOLUTIONS INC,7/27/01,171,1.169590643,1.754385965,1.169590643,2.923976608
"ALLIANCE HEALTHCARE SERVICES, INC",7/27/01,50,0,4,0,2
HPL TECHNOLOGIES INC,7/31/01,298,1.006711409,4.362416107,0.67114094,2.348993289
,,,,,,
"OMNICELL, INC",8/7/01,186,1.612903226,1.612903226,1.075268817,1.612903226
MYKROLIS CORP,8/10/01,396,1.01010101,1.515151515,0.252525253,1.515151515
,,,,,,
PRINCIPAL FINANCIAL GROUP INC,10/23/01,264,0,1.515151515,0,0
CROSS COUNTRY HEALTHCARE INC,10/25/01,140,0.714285714,5,0,4.285714286
,,,,,,
ODYSSEY HEALTHCARE INC,10/31/01,182,1.098901099,2.197802198,0,0
LOGICVISION INC,10/31/01,152,0.657894737,1.315789474,0.657894737,3.947368421
,,,,,,
ADVISORY BOARD CO,11/13/01,12,0,0,0,0
AMN HEALTHCARE SERVICES INC,11/13/01,142,0.704225352,3.521126761,0,5.633802817
BAM ENTERTAINMENT INC,11/15/01,169,1.775147929,1.775147929,0,4.142011834
"DJO OPCO HOLDINGS, INC.",11/15/01,335,2.089552239,4.179104478,0.298507463,2.089552239
WEIGHT WATCHERS INTERNATIONAL INC,11/15/01,18,0,0,0,0
"HENRY BROS. ELECTRONICS, INC.",11/16/01,81,1.234567901,4.938271605,1.234567901,2.469135802
MAGMA DESIGN AUTOMATION INC,11/20/01,208,0.961538462,1.442307692,0.961538462,1.923076923
VCA INC,11/23/01,148,0,4.054054054,0,0
,,,,,,
,,,,,,
ARAMARK CORP/DE,12/11/01,666,0.3003003,2.552552553,0,1.501501502
NETSCREEN TECHNOLOGIES INC,12/12/01,103,1.941747573,5.825242718,0.970873786,0.970873786
PRUDENTIAL FINANCIAL INC,12/13/01,190,0,3.684210526,0,0
NASSDA CORP,12/13/01,229,1.746724891,4.366812227,1.310043668,4.366812227
CENTENE CORP,12/13/01,281,1.779359431,2.846975089,0.711743772,1.423487544
UNITED DEFENSE INDUSTRIES INC,12/14/01,173,0.578034682,5.780346821,0.578034682,4.046242775
"APP PHARMACEUTICALS, INC.",12/14/01,260,0.769230769,3.076923077,0,6.538461538
NORTHWEST BIOTHERAPEUTICS INC,12/14/01,131,1.526717557,3.816793893,1.526717557,2.290076336
BRUKER AXS INC,12/17/01,215,0.465116279,8.372093023,0.465116279,1.395348837
SYNAPTICS INC,1/29/02,135,2.222222222,1.481481481,2.222222222,0.740740741
ZYMOGENETICS INC,2/1/02,154,1.948051948,1.298701299,0.649350649,5.194805195
,,,,,,
MANTECH INTERNATIONAL CORP,2/8/02,194,2.06185567,8.24742268,0,2.577319588
GAMESTOP HOLDINGS CORP,2/13/02,131,1.526717557,6.106870229,0,0
PAYPAL INC,2/15/02,186,1.075268817,1.075268817,1.075268817,4.301075269
PETCO ANIMAL SUPPLIES INC,2/25/02,149,0,2.013422819,0,0
INTEGRATED DEFENSE TECHNOLOGIES INC,2/27/02,249,0.401606426,6.827309237,0,4.417670683
ANTEON INTERNATIONAL CORP,3/12/02,293,0.341296928,5.119453925,0,2.389078498
WCI COMMUNITIES INC,3/12/02,67,0,7.462686567,0,4.47761194
ASBURY AUTOMOTIVE GROUP INC,3/14/02,143,1.398601399,4.895104895,0,4.895104895
,,,,,,
"MEDSOURCE TECHNOLOGIES HOLDINGS, LLC",3/28/02,439,0.911161731,2.505694761,0,1.366742597
"JESUP & LAMONT, INC.",4/11/02,225,1.333333333,3.111111111,0,2.666666667
JETBLUE AIRWAYS CORP,4/12/02,71,0,4.225352113,0,2.816901408
,,,,,,
EXPRESSJET HOLDINGS INC,4/18/02,129,0,2.325581395,0,0.775193798
MEDICAL STAFFING NETWORK HOLDINGS INC,4/18/02,235,0,3.404255319,0,3.829787234
"EUTHYMICS BIOSCIENCE, INC.",4/25/02,123,3.25203252,3.25203252,0,4.87804878
PREMCOR INC,4/30/02,139,0.71942446,5.035971223,0.71942446,0
LIN TV CORP.,5/6/02,272,0,0.735294118,0,0.735294118
QUINTON CARDIOLOGY SYSTEMS INC,5/7/02,164,2.43902439,3.048780488,0.609756098,3.658536585
REGAL ENTERTAINMENT GROUP,5/9/02,123,0.81300813,1.62601626,0,0.81300813
VERINT SYSTEMS INC,5/16/02,139,2.158273381,5.755395683,1.438848921,1.438848921
"GLOBAL ARENA HOLDING, INC.",5/17/02,155,1.935483871,3.225806452,0,2.580645161
"ARO LIQUIDATION, INC.",5/16/02,108,0,3.703703704,0.925925926,0.925925926
KYPHON INC,5/17/02,148,1.351351351,2.702702703,0.675675676,1.351351351
COMPUTER PROGRAMS & SYSTEMS INC,5/21/02,190,0,3.684210526,0,0
LIQUIDMETAL TECHNOLOGIES INC,5/22/02,288,0.694444444,5.555555556,0.694444444,1.041666667
ALTIRIS INC,5/23/02,86,2.325581395,3.488372093,1.162790698,1.162790698
NETFLIX INC,5/23/02,186,1.075268817,3.76344086,1.612903226,1.612903226
EON LABS INC,5/24/02,190,1.052631579,5.789473684,0.526315789,3.157894737
"SRA INTERNATIONAL, INC.",5/24/02,146,1.369863014,4.109589041,0,2.739726027
"OVERSTOCK.COM, INC",5/30/02,237,0.421940928,2.53164557,0.843881857,0.843881857
PLUMTREE SOFTWARE INC,6/4/02,205,0.975609756,0.487804878,1.463414634,1.463414634
VERIDIAN CORP,6/5/02,140,0,2.857142857,0,1.428571429
PACER INTERNATIONAL INC,6/13/02,241,2.904564315,6.22406639,0,3.319502075
PRINTCAFE SOFTWARE INC,6/18/02,226,1.327433628,6.637168142,0,0.442477876
CTI MOLECULAR IMAGING INC,6/21/02,282,0,4.609929078,0.709219858,3.90070922
BIG 5 SPORTING GOODS CORP,6/26/02,191,0,2.617801047,0.523560209,0.523560209
HEWITT ASSOCIATES INC,6/27/02,119,0.840336134,6.722689076,0,0
MONTANA MILLS BREAD CO INC,6/28/02,170,0,2.352941176,0,1.176470588
INVERESK RESEARCH GROUP INC,6/28/02,247,0.4048583,10.52631579,0,0.809716599
MTC TECHNOLOGIES INC,6/28/02,191,1.047120419,8.376963351,0,2.617801047
CIT GROUP INC,7/2/02,53,0,3.773584906,0,0
"KIRKLAND'S, INC",7/12/02,292,0,2.397260274,0,0.342465753
HEALTHETECH INC,7/15/02,200,1,1,0.5,1
RED ROBIN GOURMET BURGERS INC,7/19/02,213,1.408450704,5.164319249,0,4.225352113
,,,,,,
LEAPFROG ENTERPRISES INC,7/25/02,162,0,2.469135802,0,3.703703704
,,,,,,
,,,,,,
,,,,,,
DICKS SPORTING GOODS INC,10/16/02,175,0,4,0.571428571,5.142857143
USI HOLDINGS CORP,10/22/02,79,0,10.12658228,0,5.063291139
,,,,,,
WYNN RESORTS LTD,10/29/02,1209,0.248138958,2.398676592,0,5.2936311
WYNN RESORTS LTD,10/29/02,1209,0.248138958,2.398676592,0,5.2936311
,,,,,,
HARRINGTON WEST FINANCIAL GROUP INC/CA,11/7/02,183,0.546448087,4.371584699,1.092896175,2.18579235
WELLCHOICE INC,11/8/02,65,0,6.153846154,0,0
PRA GROUP INC,11/8/02,137,2.189781022,3.649635036,0,2.919708029
SERCO SERVICES INC.,11/12/02,203,1.477832512,6.403940887,0,2.463054187
,,,,,,
IMPAC MEDICAL SYSTEMS INC,11/20/02,96,3.125,1.041666667,1.041666667,2.083333333
COSI INC,11/25/02,144,0,2.777777778,0,1.388888889
SAFETY INSURANCE GROUP INC,11/22/02,287,0.696864111,5.226480836,0,2.787456446
CME GROUP INC.,12/6/02,168,2.380952381,1.785714286,0.595238095,1.19047619
SEAGATE TECHNOLOGY PLC,12/11/02,138,0.724637681,2.898550725,0.724637681,1.449275362
,,,,,,
"VISTACARE, LLC",12/18/02,255,1.176470588,4.705882353,0,0.392156863
BANK OF FLORIDA CORP,2/12/03,145,2.75862069,2.75862069,0,4.827586207
INFINITY PROPERTY & CASUALTY CORP,2/12/03,4,0,0,0,0
ACCREDITED HOME LENDERS HOLDING CO,2/24/03,118,0,1.694915254,0,3.389830508
FORMFACTOR INC,6/12/03,216,1.388888889,4.166666667,0.462962963,0.925925926
,,,,,,
"DTS, INC.",7/10/03,264,0.757575758,1.515151515,0.757575758,1.515151515
INTERVIDEO INC,7/17/03,200,1.5,1.5,1,3
IPASS INC,7/24/03,214,1.401869159,5.140186916,0.934579439,1.401869159
INTEGRATED ALARM SERVICES GROUP INC,7/25/03,457,1.750547046,10.94091904,0,0
"NETGEAR, INC",7/31/03,157,1.27388535,3.821656051,1.910828025,1.910828025
CITADEL BROADCASTING CORP,8/1/03,230,1.304347826,8.260869565,0,3.913043478
CAPITALSOURCE INC,8/7/03,201,0.497512438,4.975124378,0,4.975124378
DIRECT GENERAL CORP,8/12/03,209,0.956937799,3.827751196,0,0.956937799
PROVIDENCE SERVICE CORP,8/19/03,409,1.466992665,3.91198044,0,0
,,,,,,
,,,,,,
NATIONAL FINANCIAL PARTNERS CORP,9/18/03,109,0.917431193,5.504587156,0,6.422018349
"SIGMATEL, LLC",9/19/03,242,1.239669421,4.545454545,0.41322314,1.239669421
AMIS HOLDINGS INC,9/24/03,402,0,3.482587065,0,0
JOURNAL COMMUNICATIONS INC,9/24/03,218,0,0.917431193,0,0.917431193
REDENVELOPE INC,9/25/03,122,0,2.459016393,0.819672131,0.819672131
ANCHOR GLASS CONTAINER CORP /NEW,9/25/03,63,0,1.587301587,0,0
LKQ CORP,10/3/03,166,0,7.831325301,1.807228916,1.807228916
ACUSPHERE INC,10/8/03,145,1.379310345,2.068965517,2.068965517,2.75862069
DIGITALNET HOLDINGS INC,10/10/03,166,0,4.819277108,0,1.204819277
"MIDDLEBROOK PHARMACEUTICALS, INC.",10/17/03,176,2.272727273,1.704545455,2.840909091,5.113636364
CARTERS INC,10/24/03,222,0.45045045,5.855855856,0,1.801801802
MYOGEN INC,10/30/03,132,1.515151515,2.272727273,0,3.787878788
GENITOPE CORP,10/30/03,201,0.497512438,0.995024876,0.995024876,1.990049751
CENTENNIAL SPECIALTY FOODS CORP,10/31/03,332,0.301204819,4.21686747,0,3.012048193
"MICROMET, INC.",10/30/03,152,1.973684211,1.315789474,1.315789474,4.605263158
OVERNITE CORP,10/31/03,20,0,0,0,0
FIRST MARBLEHEAD CORP,10/31/03,194,1.546391753,5.670103093,0,2.577319588
PHARMION CORP,11/6/03,141,1.418439716,2.127659574,0.709219858,3.546099291
NITROMED INC,11/6/03,184,1.086956522,2.717391304,0,3.804347826
COAST FINANCIAL HOLDINGS INC,11/7/03,204,0.980392157,4.901960784,0.490196078,1.470588235
QUALITY DISTRIBUTION INC,11/7/03,348,0,6.609195402,0,2.011494253
MARLIN BUSINESS SERVICES CORP,11/12/03,177,0,2.824858757,0,1.129943503
TESSERA TECHNOLOGIES INC,11/13/03,151,0.662251656,1.986754967,1.986754967,1.324503311
LECG CORP,11/14/03,334,1.19760479,4.191616766,0.299401198,1.796407186
CALLIDUS SOFTWARE INC,11/20/03,126,1.587301587,3.174603175,0.793650794,2.380952381
,,,,,,
BUFFALO WILD WINGS INC,11/21/03,118,1.694915254,2.542372881,0,0.847457627
,,,,,,
PINNACLE AIRLINES CORP,11/25/03,14,0,0,0,0
CONNS INC,11/25/03,329,0,5.167173252,0.607902736,0.911854103
,,,,,,
"NEXSTAR MEDIA GROUP, INC.",11/25/03,255,1.960784314,1.960784314,0,0.392156863
,,,,,,
,,,,,,
AMERICAN EQUITY INVESTMENT LIFE HOLDING CO,12/4/03,40,0,0,0,0
VASO ACTIVE PHARMACEUTICALS INC,12/17/03,285,0.701754386,1.754385965,0,2.456140351
NELNET INC,12/11/03,227,2.202643172,6.607929515,0,1.321585903
NPTEST HOLDING CORP,12/12/03,204,1.960784314,3.431372549,0,1.960784314
NATURAL GOLF CORP,12/12/03,877,0.228050171,2.736602052,0,0.342075257
CENTRAL FREIGHT LINES INC,12/12/03,107,0,4.672897196,0,2.803738318
COMPASS MINERALS INTERNATIONAL INC,12/12/03,13,0,0,0,0
MITTAL STEEL USA INC.,12/12/03,182,2.197802198,6.593406593,0,2.197802198
GLOBAL INDEMNITY PLC,12/16/03,104,0,1.923076923,0,0
ORBITZ INC,12/17/03,113,1.769911504,2.654867257,0.884955752,1.769911504
UNIVERSAL TECHNICAL INSTITUTE INC,12/17/03,268,0.373134328,4.850746269,0.373134328,5.223880597
PROVIDE COMMERCE INC,12/17/03,167,1.19760479,1.19760479,0.598802395,2.395209581
"TEMPUR SEALY INTERNATIONAL, INC.",12/19/03,203,0.492610837,5.911330049,0,6.896551724
KNOLOGY INC,12/18/03,225,1.777777778,2.222222222,0.444444444,0.888888889
KINTERA INC,12/19/03,157,1.27388535,1.910828025,0.636942675,3.821656051
K-SEA TRANSPORTATION PARTNERS LP,1/12/04,205,0.487804878,6.341463415,0.975609756,0.975609756
PORTEC RAIL PRODUCTS INC,1/26/04,143,1.398601399,6.993006993,0,4.195804196
EYETECH PHARMACEUTICALS INC,1/30/04,116,4.310344828,1.724137931,0.862068966,4.310344828
"ONCTERNAL THERAPEUTICS, INC.",2/4/04,162,0.617283951,1.234567901,1.851851852,1.234567901
ZF TRW AUTOMOTIVE HOLDINGS CORP,2/3/04,249,1.204819277,4.016064257,0,0
TODCO,2/6/04,11,0,0,0,0
ASSURANT INC,2/5/04,20,0,0,0,0
RENOVIS INC,2/5/04,106,2.830188679,0,1.886792453,2.830188679
ASSET ACCEPTANCE CAPITAL CORP,2/6/04,194,0,4.639175258,0.515463918,0.515463918
BAKERS FOOTWEAR GROUP INC,2/5/04,160,0,4.375,0,3.125
SYMBION INC/TN,2/6/04,318,0.628930818,5.660377358,0,1.572327044
ENTORIAN TECHNOLOGIES INC,2/6/04,444,1.126126126,6.081081081,0.45045045,1.126126126
ALPHASMART INC,2/6/04,219,0.913242009,4.109589041,0.456621005,1.826484018
BRISTOL WEST HOLDINGS INC,2/12/04,93,0,4.301075269,0,0
ATHEROS COMMUNICATIONS INC,2/12/04,123,0,6.504065041,0,8.130081301
"ANESIVA, INC.",2/12/04,189,1.058201058,2.116402116,0,1.587301587
DYNAVAX TECHNOLOGIES CORP,2/20/04,181,0,1.657458564,0,1.104972376
CHEROKEE INTERNATIONAL CORP,2/20/04,181,0,6.077348066,0,2.762430939
KINETIC CONCEPTS INC,2/24/04,363,0.550964187,6.887052342,0.275482094,1.377410468
TERCICA INC,3/17/04,168,1.785714286,2.380952381,0.595238095,2.976190476
,,,,,,
"CYCLACEL PHARMACEUTICALS, INC.",3/17/04,182,1.648351648,1.098901099,0.549450549,2.747252747
"ULTRA CLEAN HOLDINGS, INC.",3/25/04,122,0.819672131,1.639344262,0,0.819672131
HORNBECK OFFSHORE SERVICES INC /LA,3/26/04,72,2.777777778,2.777777778,0,4.166666667
ANADYS PHARMACEUTICALS INC,3/26/04,318,0.628930818,0.628930818,0.628930818,1.886792453
CUTERA INC,3/31/04,111,0.900900901,0,1.801801802,2.702702703
MARCHEX INC,3/31/04,323,2.167182663,1.547987616,0,1.238390093
SANTARUS INC,4/1/04,215,0.930232558,1.395348837,0,3.720930233
MEMORY PHARMACEUTICALS CORP,4/6/04,160,1.875,1.875,0.625,3.75
CORCEPT THERAPEUTICS INC,4/15/04,126,1.587301587,2.380952381,0.793650794,0.793650794
IMMUNICON CORP,4/16/04,179,0,1.675977654,1.117318436,3.910614525
PROCENTURY CORP,4/21/04,91,0,4.395604396,0,0
GANDER MOUNTAIN CO,4/21/04,176,0,4.545454545,0,4.545454545
SIRF TECHNOLOGY HOLDINGS INC,4/22/04,120,1.666666667,1.666666667,0.833333333,2.5
BARRIER THERAPEUTICS INC,4/29/04,106,4.716981132,2.830188679,0,4.716981132
INTERSECTIONS INC,4/30/04,120,0.833333333,2.5,0.833333333,2.5
CYTOKINETICS INC,4/30/04,186,1.612903226,0.537634409,0.537634409,2.150537634
GREENHILL & CO INC,5/6/04,130,0,7.692307692,0,3.846153846
INFRASOURCE SERVICES INC,5/7/04,162,1.851851852,8.641975309,0,0.617283951
ARKHAN CORP,5/11/04,38,0,5.263157895,0,0
NUVASIVE INC,5/13/04,372,0.537634409,4.569892473,0.537634409,2.688172043
BLUE NILE INC,5/20/04,177,1.129943503,1.694915254,1.129943503,3.389830508
,,,,,,
GENWORTH FINANCIAL INC,5/25/04,19,0,0,0,0
ANGIODYNAMICS INC,5/27/04,82,2.43902439,6.097560976,0,3.658536585
REPUBLIC AIRWAYS HOLDINGS INC,5/27/04,93,1.075268817,7.52688172,0,1.075268817
ACADIA PHARMACEUTICALS INC,5/27/04,259,0.386100386,1.930501931,1.544401544,4.633204633
,,,,,,
"ALNYLAM PHARMACEUTICALS, INC.",5/28/04,216,1.851851852,2.777777778,1.388888889,5.092592593
SP PLUS CORP,5/27/04,233,0,4.291845494,0,2.145922747
GLOBAL SIGNAL INC,6/3/04,242,4.132231405,4.545454545,0,2.066115702
"INHIBITEX, INC.",6/4/04,240,0.833333333,2.916666667,0.833333333,1.666666667
DIGIRAD CORP,6/10/04,365,0.547945205,2.465753425,0.273972603,3.287671233
"CBRE GROUP, INC.",6/10/04,362,0.828729282,2.486187845,0.276243094,0.552486188
LEADIS TECHNOLOGY INC,6/16/04,105,0,1.904761905,1.904761905,1.904761905
,,,,,,
,,,,,,
BLACKBOARD INC,6/18/04,90,2.222222222,3.333333333,0,2.222222222
"RADIATION THERAPY SERVICES, INC.",6/18/04,256,0,6.25,0,3.125
JACKSON HEWITT TAX SERVICE INC,6/22/04,61,0,3.278688525,0,1.639344262
MOMENTA PHARMACEUTICALS INC,6/22/04,241,0.829875519,3.734439834,0.414937759,2.904564315
SENOMYX INC,6/22/04,370,0.540540541,0.540540541,0.540540541,1.891891892
COLOR KINETICS INC,6/23/04,98,4.081632653,2.040816327,1.020408163,3.06122449
,,,,,,
MOTIVE INC,6/25/04,123,1.62601626,3.25203252,0.81300813,3.25203252
CABELAS INC,6/25/04,171,0,2.339181287,0,4.678362573
MULTI FINELINE ELECTRONIX INC,6/25/04,260,0.769230769,6.538461538,0,2.692307692
DESIGN WITHIN REACH INC,6/30/04,165,1.818181818,3.03030303,0,5.454545455
"WELLCARE HEALTH PLANS, INC.",7/1/04,175,1.714285714,1.142857143,1.142857143,1.142857143
"LIFE TIME FITNESS, INC.",6/30/04,328,0.914634146,3.963414634,0.304878049,3.048780488
HOLLY ENERGY PARTNERS LP,7/8/04,146,1.369863014,6.164383562,0,0.684931507
NETLOGIC MICROSYSTEMS INC,7/12/04,251,1.195219124,3.984063745,0.398406375,1.195219124
AFFIRMATIVE INSURANCE HOLDINGS INC,7/12/04,119,0,4.201680672,0,0
DOMINOS PIZZA INC,7/14/04,180,0,3.333333333,0,0
PHASE FORWARD INC,7/15/04,127,1.57480315,4.724409449,0.787401575,2.362204724
COLLEGIATE FUNDING SERVICES INC,7/16/04,149,1.342281879,4.026845638,0,0
GREENFIELD ONLINE INC,7/16/04,172,2.906976744,2.906976744,0.581395349,1.162790698
XENOGEN CORP,7/19/04,194,1.030927835,3.092783505,1.030927835,4.12371134
,,,,,,
,,,,,,
DEX MEDIA INC,7/22/04,253,0.395256917,1.581027668,0,1.581027668
IDENIX PHARMACEUTICALS INC,7/22/04,267,0.74906367,2.621722846,0,1.498127341
,,,,,,
KANBAY INTERNATIONAL INC,7/22/04,114,1.754385965,3.50877193,0,1.754385965
BUCYRUS INTERNATIONAL INC,7/23/04,193,0,4.14507772,0,2.07253886
LUMERA CORP,7/23/04,178,0,2.247191011,0,1.685393258
"NEUROMETRIX, INC.",7/22/04,299,1.003344482,3.010033445,0.334448161,2.006688963
AUXILIUM PHARMACEUTICALS INC,7/26/04,280,0.714285714,1.071428571,0.714285714,4.285714286
VOLTERRA SEMICONDUCTOR CORP,7/29/04,129,2.325581395,3.875968992,2.325581395,1.550387597
MANNKIND CORP,7/28/04,241,0.414937759,2.904564315,0.414937759,1.659751037
ENERSYS,7/30/04,219,0,5.479452055,0,0.456621005
"MORTGAGEIT HOLDINGS, INC.",8/2/04,287,0.696864111,6.968641115,0,0
"COMMERCIAL VEHICLE GROUP, INC.",8/6/04,340,0,4.411764706,0,4.411764706
RIGHTNOW TECHNOLOGIES INC,8/6/04,160,1.25,1.25,1.25,1.25
NEW RIVER PHARMACEUTICALS INC,8/5/04,506,0,0.592885375,1.383399209,2.371541502
NAVTEQ CORP,8/6/04,9,0,0,0,0
"EMERALD OIL, INC.",8/10/04,316,0,3.481012658,0,6.012658228
WESTLAKE CHEMICAL CORP,8/11/04,156,0,8.333333333,0,0.641025641
PLACER SIERRA BANCSHARES,8/12/04,160,2.5,2.5,1.875,0.625
"STEREOTAXIS, INC.",8/12/04,257,0.389105058,3.501945525,1.167315175,5.836575875
COHEN & STEERS INC,8/13/04,80,2.5,3.75,0,1.25
GOOGLE INC.,8/19/04,107,1.869158879,2.803738318,0.934579439,0
,,,,,,
STONEMOR PARTNERS LP,9/16/04,249,0,6.827309237,1.204819277,1.606425703
,,,,,,
EDUCATE INC,9/23/04,117,0.854700855,3.418803419,0,5.128205128
BEACON ROOFING SUPPLY INC,9/23/04,138,0.724637681,1.449275362,0,1.449275362
VALLEY BANCORP,9/23/04,228,0.438596491,4.824561404,2.192982456,0.877192982
"COGENT, INC.",9/24/04,140,1.428571429,1.428571429,0.714285714,0.714285714
"VISUAL SCIENCES, INC.",9/28/04,285,1.754385965,2.456140351,0.350877193,0.350877193
JAMDAT MOBILE INC,9/29/04,116,1.724137931,2.586206897,0.862068966,0.862068966
FUZEBOX SOFTWARE CORP,9/30/04,120,1.666666667,3.333333333,1.666666667,0.833333333
"PEOPLESUPPORT, INC.",10/4/04,188,1.063829787,1.063829787,0.531914894,3.191489362
"TEXAS ROADHOUSE, INC.",10/5/04,287,0,3.484320557,0,2.787456446
"INNOVIVA, INC.",10/5/04,168,1.19047619,1.785714286,1.19047619,1.19047619
INTRALASE CORP,10/7/04,262,0.763358779,3.053435115,1.526717557,4.580152672
THOMAS PROPERTIES GROUP INC,10/7/04,337,1.78041543,6.528189911,0.296735905,0.296735905
"RTW RETAILWINDS, INC.",10/7/04,128,0,4.6875,0,1.5625
"PILGRIM'S PRIDE CORP OF GEORGIA, INC.",10/7/04,144,0,2.777777778,0,0.694444444
HURON CONSULTING GROUP INC.,10/13/04,407,0.737100737,2.948402948,0,0
PLANETOUT INC,10/14/04,178,1.123595506,4.494382022,0.561797753,1.685393258
ANSWERS CORP,10/15/04,297,0.336700337,4.713804714,0.336700337,1.01010101
COTHERIX INC,10/15/04,193,1.03626943,1.03626943,0,5.699481865
LOCAL CORP,10/20/04,447,0.894854586,2.908277405,0,1.342281879
"CELEBRATE EXPRESS, INC.",10/20/04,153,1.307189542,3.921568627,0.653594771,2.614379085
VNUS MEDICAL TECHNOLOGIES INC,10/20/04,193,1.554404145,2.07253886,0.518134715,1.03626943
"SUNSTONE HOTEL INVESTORS, INC.",10/22/04,383,0.261096606,4.960835509,1.305483029,1.566579634
