 Filing Date	Issue Date	Issuer	Main SIC Code	Ticker Symbol	Bookrunner(s)	Gross spread ($)	Gross Spread as % of Prncpl Amt - in this Mkt	Proceeds Amt - in this Mkt ($ mil)	Offer Price	Type of Security	9-Digit Cusip	Primary Exchange Where Issuer's Stock Trades	Management Fee as % of Prncpl Amt - in this Mkt	Underwriting Fee as % of Prncpl Amt - in this Mkt	Selling Concession as % of Prncpl Amt - in this Mkt	Marketplace	Original High Filing Price	Original Low Filing Price	Shares Filed - in this Mkt	Amt Filed - in this Mkt ($ mil)	Primary Shares Offered - in this Mkt	Secondary Shs Ofrd- in this Mkt	Lock up Expiration Date	Percent of Shares Outstanding Subject to Lockup Agreement	Lockup Days	Lockup Shares	Depositary	Units	Venture Backed	Spin-off Parent Ticker	Spinoff's Parent	Number of Bookrunners	RANK_NO_LEADS	"Number of Lead, Co-lead, & Co-managers"	Stock Price at Close of Offer/1st Trade	Opening Stock Price at First Trade	permno	cusip	comnam	ticker	begprc	prc	Match Name	Match Date	diff date	mid	c1	c2	c3	c4	Word Length_sentiment	negative	positive	uncertainty	litigious	strongmodal	weakmodal	constraining	internet	underpricing
11/21/96	6/6/97	CCA Cos Inc	723	RIPE	JANSSEN-MEYERS	0.425	8.5	11	5	Common Shares	124863101	Sm Cap Mkt	Comb.	Comb.	4.25	U.S. Public	6	6	4000000	24	2200000		11/28/98 0:00		540		No	No	No			1	1	1			85037	12486310	CONSERVER CORPORATION OF AMERIC	RIPE	6/10/97	5.375	LOTTERY & WAGERING SOLUTIONS INC	6/6/97	-4	6	0	3.800475059	0.475059382	2.375296912	425	0.009411765	0.004705882	0.016470588	0.002352941	0.016470588	0.009411765	0.011764706	0	0.075
11/22/96	1/28/97	Coldwater Creek Inc	5621	CWTR	MONTGOMERY	1.05	7	37.5	15	Common Shares	193068103	Nasdaq	1.4	1.733	3.86667	U.S. Public				40.3	2500000		7/27/97 0:00	71.454	180	6963260	No	No	No			1	1	2	16.88		84416	19306820	COLDWATER CREEK INC	CWTR	1/29/97	16.875	COLDWATER CREEK INC	1/29/97	0	0	0	4.761904762	0	0	106	0	0	0.028301887	0.009433962	0.009433962	0	0	0	0.125
11/27/96	1/29/97	Template Software Inc	7372	TMPL	VOLPE-WELTY	1.12	7	33.6	16	Common Shares	879788107	Nasdaq	1.438	1.375	4.1875	U.S. Public	17	15	2100000	33.6	1400000	700000	7/28/97 0:00		180	2039257	No	No	No			1	1	2	16.13		84440	87978810	TEMPLATE SOFTWARE INC	TMPL	1/29/97	16.125	TEMPLATE SOFTWARE INC	1/30/97	1	16	2.521008403	4.201680672	0.840336134	1.680672269	121	0	0.008264463	0.016528926	0.008264463	0.008264463	0.008264463	0	0	0.0078125
11/29/96	3/20/97	Physicians Specialty Corp	8011	ENTS	SOUTHCOAST	0.56	7	17.6	8	Common Shares	718934102	Nasdaq	1.5	1.5	4	U.S. Public	10.5	10.5	2000000	21	2200000		6/18/97 0:00		90		No	No	No			1	1	2	8		84609	71893410	PHYSICIANS SPECIALTY CORP	ENTS	3/21/97	8	PHYSICIANS SPECIALTY CORP	3/21/97	0	10.5	1.822916667	5.208333333	0	1.302083333	388	0.00257732	0.005154639	0.018041237	0.012886598	0.007731959	0	0	0	0
12/4/96	2/25/97	Edge Petroleum Corp	1311	EPEX	RAYMOND	1.155	7	39.6	16.5	Common Shares	279862106	Nasdaq	1.485	1.455	4.06061	U.S. Public	17	15	2000000	32	2400000		8/24/97 0:00		180		No	No	No			1	1	3	18		84530	27986210	EDGE PETROLEUM CORP DEL	EPEX	2/26/97	18.5	EDGE PETROLEUM CORP	2/27/97	1	16	1.666666667	8.333333333	1.666666667	2.5	122	0	0	0.040983607	0	0.016393443	0	0	0	0.121212121
12/5/96	2/18/97	Micro Therapeutics Inc	3841	MTIX	UBS-SEC	0.42	7	9.6	6	Common Shares	59500W100	Nasdaq	2.167	1.333	3.5	U.S. Public	13	11	2000000	24	1600000		8/17/97 0:00		180	4455457	No	No	Yes			1	1	2	6.44		84549	59500W10	MICRO THERAPEUTICS INC NEW	MTIX	2/18/97	6	MICRO THERAPEUTICS INC	2/19/97	1	12	0	1.666666667	0.833333333	4.166666667	122	0.008196721	0	0.040983607	0.016393443	0.016393443	0	0.008196721	0	0
12/6/96	2/12/97	Wesley Jessen(Bain Capital)	3851	WJCO	MERRILL	1.05	7	36.8	15	Common Shares	951018100	Nasdaq	1.4	1.533	4.06667	U.S. Public				57.5	2450000		8/11/97 0:00		180		No	No	Yes			1	1	5	15.13		84569	95101810	WESLEY JESSEN VISIONCARE INC	WJCO	2/13/97	16	WESLEY JESSEN VISIONCARE INC	2/13/97	0	0	0	5.263157895	0	0	133	0	0.007518797	0.022556391	0	0	0	0	0	0.066666667
12/9/96	3/3/97	Ameritrade Holding Corp	6211	AMTD	CS-FB	1.05	7	35.3	15	Class A Shares	03072H109	Nasdaq	1.4	1.4	4.2	U.S. Public				50	1700000	650000					No	No	No			1	1	2	19.5		84597	87236Y10	AMERITRADE HOLDING CORP	AMTD	3/4/97	19.5	AMERITRADE ONLINE HOLDINGS CORP	3/4/97	0	0	3.361344538	3.361344538	0	1.680672269	119	0	0	0.042016807	0	0.042016807	0.008403361	0	0	0.3
12/10/96	1/30/97	EPIX Medical Inc	2835	EPIX	HAMBRECHT	0.49	7	14	7	Common Shares	26881Q101	Nasdaq	1.429	1.714	3.85714	U.S. Public	11	9	2000000	20	2000000		7/29/97 0:00		180		No	No	Yes			1	1	2	7.13		84420	26881Q30	E P I X MEDICAL INC	EPIX	1/30/97	7.125	"EPIX PHARMACEUTICALS, INC."	1/30/97	0	10	1.069518717	2.673796791	0.534759358	2.139037433	189	0	0.010582011	0.026455026	0.021164021	0.015873016	0.021164021	0.021164021	0	0.017857143
12/10/96	2/12/97	Qualix Group Inc	7372	QLIX	HAMBRECHT	0.56	7	24	8	Common Shares	747586105	Nasdaq	1.375	1.75	3.875	U.S. Public	11	9	2900000	29	2000000	1000000	8/11/97 0:00		180		No	No	Yes			1	1	2	9.25		84560	74758610	QUALIX GROUP INC	QLIX	2/12/97	9.25	QUALIX GROUP INC	2/12/97	0	10	0.869565217	3.47826087	0.869565217	0.869565217	117	0	0.008547009	0.017094017	0.008547009	0.008547009	0.008547009	0	0	0.15625
12/11/96	1/28/97	Coulter Pharmaceuticals Inc	2836	CLTR	HAMBRECHT	0.84	7	30	12	Common Shares	222116105	Nasdaq	1.417	1.667	3.91667	U.S. Public				30	2500000		7/27/97 0:00		180	7480228	No	No	Yes			1	1	3	12.13		84414	22211610	COULTER PHARMACEUTICAL INC	CLTR	1/28/97	12.125	COULTER PHARMACEUTICALS INC	1/29/97	1	0	1.595744681	1.063829787	1.063829787	1.595744681	191	0.005235602	0.010471204	0.020942408	0.02617801	0.02617801	0.005235602	0.015706806	0	0.010416667
12/11/96	2/6/97	Specialty Care Network Inc	6324	SCNI	CS-FB	0.56	7	25.6	8	Common Shares	84748M102	Nasdaq	1.375	1.375	4.25	U.S. Public			3280400		3000000	198062	8/5/97 0:00		180		No	No	No			1	1	3	8.06		84562	42218Q10	SPECIALTY CARE NETWORK INC	SCNI	2/7/97	8.0625	HEALTH GRADES INC	2/10/97	3	0	2.834008097	7.692307692	0	4.048582996	254	0	0.003937008	0.023622047	0	0.011811024	0.007874016	0	0	0.0078125
12/11/96	2/12/97	Biosite Diagnostics	2836	BSTE	COWEN	0.84	7	28.8	12	Common Shares	90945106	Nasdaq	1.667	1.417	3.91667	U.S. Public	13	11	2000000	24	2400000		8/11/97 0:00		180	8338552	No	No	Yes			1	1	2	13.38		84514	9094510	BIOSITE DIAGNOSTICS INC	BSTE	2/12/97	13.375	"ALERE SAN DIEGO, INC."	2/12/97	0	12	1.662049861	4.709141274	1.108033241	0.27700831	364	0.002747253	0.005494505	0.013736264	0	0.010989011	0.005494505	0.005494505	0	0.114583333
12/12/96	1/30/97	HomeSide Inc	6162	HSL	MERRILL	0.96	6.4	110.3	15	Common Shares	437608102	New York	1.333	1.333	3.73333	U.S. Public	18	16	5900000	100.3	7350000		7/29/97 0:00		180		No	No	Yes			1	1	4	16.75		84391	43760810	HOMESIDE INC	HSL	1/31/97	16.75	HOMESIDE INTERNATIONAL INC	2/3/97	3	17	1.136363636	4.545454545	0	0	88	0	0	0	0.011363636	0	0.011363636	0	0	0.116666667
12/12/96	2/7/97	CIENA Corp	3661	CIEN	GS	1.61	7	88.6	23	Common Shares	171779101	Nasdaq	1.435	1.435	4.13043	U.S. Public	19	17	4000000	72	3850000						No	No	Yes			1	1	4	37		84519	17177930	CIENA CORP	CIEN	2/7/97	37	CIENA CORP	2/11/97	4	18	1.875	2.5	0.625	3.75	162	0	0	0.012345679	0.00617284	0.00617284	0.00617284	0.012345679	0	0.608695652
12/12/96	2/12/97	Radiant Systems Inc	7372	RADS	ALEX-BROWN	0.665	7	27.6	9.5	Common Shares	75025N102	Nasdaq	1.421	1.579	4	U.S. Public	12	10	2950000	32.5	2500000	400000	8/11/97 0:00		180	8369617	No	No	Yes			1	1	3	11.88		84561	75025N10	RADIANT SYSTEMS INC	RADS	2/13/97	11.875	RADIANT SYSTEMS INC	2/13/97	0	11	1.662049861	4.709141274	1.108033241	0.27700831	364	0.002747253	0.005494505	0.013736264	0	0.010989011	0.005494505	0.005494505	0	0.25
12/12/96	2/20/97	ILEX Oncology Inc	2834	ILXO	SAL	0.84	7	30	12	Common Shares	451923106	Nasdaq	1.375	1.375	4.25	U.S. Public	13	11	2500000	30	2500000		8/19/97 0:00		180	8823432	No	No	Yes			1	1	3	13.13		84543	45192310	ILEX ONCOLOGY INC	ILXO	2/21/97	13	ILEX ONCOLOGY INC	2/21/97	0	12	1.547987616	1.857585139	2.476780186	2.167182663	330	0.012121212	0.036363636	0.012121212	0.024242424	0.018181818	0.009090909	0.015151515	0	0.083333333
12/12/96	2/26/97	NACT Telecommunications(GST)	5065	NACT	HAMBRECHT	0.7	7	30	10	Common Shares	62872G109	Nasdaq	1.4	1.6	4	U.S. Public	12	10	3000000	33	2000000	1000000	8/25/97 0:00		180	5113712	No	No	No		GST USA Inc	1	1	2	9.5		84551	62872G10	N A C T TELECOMMUNICATIONS INC	NACT	2/26/97	9.5	NACT TELECOMMUNICATIONS INC	2/26/97	0	11	1.449275362	4.347826087	0.724637681	2.898550725	140	0	0.014285714	0.042857143	0.007142857	0.014285714	0.007142857	0	0	-0.05
12/13/96	2/21/97	US Rentals Inc	7353	USR	DLJ	1.25	6.25	160	20	Common Shares	902966100	New York	1.25	1.25	3.75	U.S. Public					8000000						No	No	No			1	1	3	20		84587	90296610	U S RENTALS INC	USR	2/21/97	20.125	U S RENTALS INC	2/21/97	0	0	1.19047619	10.71428571	0	1.19047619	85	0.011764706	0	0.035294118	0.011764706	0.023529412	0.011764706	0	0	0.00625
12/16/96	3/7/97	Kos Pharmaceuticals Inc	2834	KOSP	COWEN	1.05	7	62.3	15	Common Shares	500648100	Nasdaq	1.4	1.667	3.93333	U.S. Public				40	4150000		9/3/97 0:00		180	12330500	No	No	No			1	1	3	22		84620	50064810	KOS PHARMACEUTICALS INC	KOSP	3/7/97	22	OPKO HEALTH INC.	3/7/97	0	0	1.086956522	3.260869565	0.543478261	0.543478261	186	0.005376344	0	0.02688172	0.005376344	0.010752688	0.010752688	0.005376344	0	0.466666667
12/17/96	7/10/97	Apollo International of	3625	AIOD	MAY-DAVIS	0.5	10	4	5	Common Shares	37613106	Sm Cap Mkt	Comb.	Comb.	3	U.S. Public	5	5	700000	3.5	800000		6/30/99 0:00		720	1712931	No	No	No			1	1	1	8		85157	3761310	APOLLO INTL DELAWARE INC	AIOD	7/11/97	8	APOLLO INTERNATIONAL OF DELAWARE INC	7/15/97	4	5	0	1.369863014	0	2.397260274	293	0.017064846	0.010238908	0.040955631	0.006825939	0.020477816	0.006825939	0.003412969	0	0.6
12/18/96	2/12/97	Daou Systems Inc	7379	DAOU	ALEX-BROWN	0.63	7	18	9	Common Shares	237015102	Nasdaq	1.667	1.444	3.88889	U.S. Public	14	12	3850000	50.1	2000000		8/11/97 0:00		180		No	No	Yes			1	1	3	9.38		84523	23701510	D A O U SYSTEMS INC	DAOU	2/13/97	9.375	DAOU SYSTEMS INC	2/13/97	0	13	1.282051282	3.846153846	0	0	79	0	0	0.012658228	0.012658228	0	0.012658228	0	0	0.041666667
12/19/96	2/25/97	Deltek Systems Inc	7371	DLTK	MONTGOMERY	0.77	7	31.9	11	Common Shares	24785A108	Nasdaq	1.455	1.636	3.90909	U.S. Public	13	11	2900000	34.8	1700000	1200000	8/24/97 0:00		180	13279500	No	No	No			1	1	2	10.88		84526	24785A10	DELTEK SYSTEMS INC	DLTK	2/26/97	10.875	"DELTEK, INC"	2/26/97	0	12	1.01010101	3.03030303	0	2.02020202	101	0	0	0.01980198	0.00990099	0.00990099	0.00990099	0.00990099	0	-0.011363636
12/19/96	3/17/97	Colonial Downs Holdings Inc	7948	CDWN	FRIEDMAN-B	0.665	7	40.4	9.5	Class A Shares	19564H100	Nasdaq	1.421	1.368	4.21053	U.S. Public	10	8	3900000	35.1	4250000		9/13/97 0:00		180		No	No	No			1	1	1	9.38		84600	19574610	COLONIAL DOWNS HOLDINGS INC	CDWN	3/18/97	9.375	COLONIAL HOLDINGS INC	3/20/97	2	9	0.602409639	2.409638554	0	3.012048193	334	0.008982036	0.002994012	0.020958084	0	0.020958084	0	0.008982036	0	-0.013157895
12/20/96	2/25/97	Special Metals Corp	3313	SMCX	MS	1.155	7	63.5	16.5	Common Shares	84741Y103	Nasdaq	1.394	1.364	4.24242	U.S. Public	17	15	3700000	59.2	3075000	775000	8/24/97 0:00		180		No	No	No			1	1	3	16.88		84564	84741Y10	SPECIAL METALS CORP	SMCX	2/26/97	16.875	SPECIAL METALS CORP	2/26/97	0	16	0	6.285714286	0	4.571428571	178	0	0	0.011235955	0	0.016853933	0.011235955	0.011235955	0	0.022727273
12/20/96	3/5/97	Complete Business Solutions Inc	7371	CBSL	DLJ	0.84	7	30	12	Common Shares	20452F107	Nasdaq	1.5	1.333	4.16667	U.S. Public				63.8	2300000	200000	9/1/97 0:00		180		No	No	No			1	1	2	12.25		84599	22281W10	COMPLETE BUSINESS SOLUTIONS INC	CBSL	3/5/97	12.25	COVANSYS CORP	3/6/97	1	0	1.886792453	3.773584906	1.257861635	0.628930818	161	0	0	0.01242236	0	0.01242236	0.00621118	0.00621118	0	0.020833333
12/20/96	3/19/97	Fieldworks Inc	3571	FWRX	STEICHEN	0.455	7	13.8	6.5	Common Shares	31659P103	Nasdaq	1.423	1.423	4.15385	U.S. Public	10	8	1750000	15.8	2125000		9/15/97 0:00		180	2364802	No	No	Yes			1	1	3	6		84612	31659P10	FIELDWORKS INCORPORATED	FWRX	3/20/97	6	KONTRON MOBILE COMPUTING INC	3/20/97	0	9	0.495049505	4.95049505	0	1.98019802	413	0.00968523	0.007263923	0.033898305	0.007263923	0.024213075	0.00968523	0.00968523	0	-0.076923077
12/20/96	4/8/97	Nexar Technologies Inc	3571	NEXR	SANDS	0.72	8	22.5	9	Common Shares	65332P106	Nasdaq	1.778	1.778	4.44444	U.S. Public	13	11	2500000	30	2500000		10/5/97 0:00		180	3485280	No	No	No	PMTI	Palomar Medical Tech Inc	1	1	2	9.13		84747	65332P10	NEXAR TECHNOLOGIES INC	NEXR	4/9/97	9.125	NEXAR TECHNOLOGIES INC	4/9/97	0	12	1.41509434	2.830188679	0.471698113	3.301886792	213	0.004694836	0.023474178	0.014084507	0.023474178	0.009389671	0.009389671	0.014084507	0	0.013888889
12/20/96	4/17/97	ONSALE Inc	5961	ONSL	MONTGOMERY	0.42	7	15	6	Common Shares	682838107	Nasdaq	1.333	1.833	3.83333	U.S. Public	10	8	2800000	25.2	2500000		10/14/97 0:00		180		No	No	Yes			1	1	2	5.88		84753	28232910	ONSALE INC	ONSL	4/17/97	5.875	EGGHEAD COM INC/DE	4/18/97	1	9	2.419354839	1.612903226	0.806451613	4.032258065	125	0	0	0.008	0.008	0	0.008	0.008	0	-0.020833333
12/23/96	2/21/97	Overland Data Inc	3572	OVRL	JEFFERIES	0.7	7	30	10	Common Shares	690213103	Nasdaq	1.2	1.3	4.5	U.S. Public	10	8	2700000	24.3	2386364	613636	8/20/97 0:00	59.241	180	5884279	No	No	Yes			1	1	2	11.38		84555	69031030	OVERLAND DATA INC	OVRL	2/21/97	11.375	OVERLAND STORAGE INC	2/21/97	0	9	2.564102564	3.418803419	0	0.854700855	118	0	0	0.025423729	0.008474576	0.033898305	0.008474576	0	0	0.1375
12/23/96	2/27/97	First Aviation Services Inc	3724	FAVS	SBI	0.7	7	39	10	Common Shares	31865W108	Nasdaq	1.4	1.4	4.2	U.S. Public	12	10	3900000	42.9	3900000		8/26/97 0:00		180		No	No	No			1	1	2	9.75		84534	31865W10	FIRST AVIATION SERVICE INC	FAVS	2/28/97	9.75	FIRST AVIATION SERVICES INC	2/28/97	0	11	3.255813953	4.186046512	0	2.325581395	216	0.009259259	0.00462963	0.00462963	0.00462963	0.013888889	0.00462963	0.009259259	0	-0.025
12/23/96	3/5/97	Nationwide Finl Svcs Inc	6311	NFS	CS-FB	1.23	5.234	386.2	23.5	Class A Shares	638612101	New York	1.064	1.064	3.10638	U.S. Public	23	21	16432000	361.5	16432000						No	No	No			1	1	3	26.88		84644	63861210	NATIONWIDE FINANCIAL SERVICES I	NFS	3/6/97	26.875	NATIONWIDE FINANCIAL SERVICES INC/	3/7/97	1	22	0	2.105263158	0	0	95	0	0	0.010526316	0	0.021052632	0	0	0	0.143617021
12/23/96	3/6/97	EMCORE Corp	3674	EMKR	DLJ	0.63	7	22.5	9	Common Shares	290846104	Nasdaq	1.444	1.444	4.11111	U.S. Public				30	2500000		9/2/97 0:00		180		No	No	Yes			1	1	2	10.31		84607	29084620	EMCORE CORP	EMKR	3/6/97	10.3125	EMCORE CORP	3/7/97	1	0	0.99009901	4.455445545	0	5.445544554	206	0	0.004854369	0.019417476	0.004854369	0.038834951	0.009708738	0.009708738	0	0.145833333
12/23/96	3/7/97	ATL Products Inc	3572	ATLPA	MONTGOMERY	0.77	7	18.2	11	Class A Shares	00207M102	Nasdaq	1.455	2	3.54545	U.S. Public	12	10	1650000	18.2	1650000		9/3/97 0:00		180		No	No	No	ODETA	Odetics Inc	1	1	2	11.88		84598	00207M10	A T L PRODUCTS INC	ATLPA	3/7/97	11.875	ATL PRODUCTS INC	3/7/97	0	11	0	2.790697674	0.930232558	2.325581395	217	0	0.013824885	0.01843318	0.00921659	0.032258065	0.004608295	0.023041475	0	0.079545455
12/23/96	3/11/97	Total Control Products Inc	3823	TCPS	ADAMS-HARKNESS	0.56	7	16	8	Common Shares	89149V106	Nasdaq	1.375	1.875	3.75	U.S. Public	10	8	2750000	24.8	1650000	350000	9/7/97 0:00		180	5653576	No	No	No			1	1	2	8.25		84632	89149V10	TOTAL CONTROL PRODUCTS INC	TCPS	3/11/97	8.25	TOTAL CONTROL PRODUCTS INC	3/11/97	0	9	1.204819277	4.819277108	0	1.606425703	250	0.004	0	0.028	0.008	0.012	0	0.004	0	0.03125
12/23/96	9/18/97	Piranha Interactive Publishing	7372	PRAN	D-H-BLAIR-INV	0.475	9.5	8	5	Common Shares	724251103	Sm Cap Mkt	2.2	2.1	5.2	U.S. Public	5	5	1200000	6	1600000		10/13/98 0:00		390		No	No	No			1	1	1			85392	72425110	PIRANHA INTERACTIVE PUB INC	PRAN	9/18/97	3.9375	SQUARE CHAIN CORP.	9/22/97	4	5	0.417536534	4.384133612	0	0.417536534	485	0.024742268	0.006185567	0.01443299	0.004123711	0.01443299	0.010309278	0.008247423	0	-0.2125
12/24/96	2/28/97	General Cigar Holdings Inc	2121	MPP	DLJ	1.24	6.889	108	18	Class A Shares	36933P100	New York	1.389	1.556	3.94444	U.S. Public				120.8	6000000		8/27/97 0:00		180	2276112	No	No	No			1	1	2	23		84580	36933P10	GENERAL CIGAR HOLDINGS INC	MPP	2/28/97	23	GENERAL CIGAR HOLDINGS INC	2/28/97	0	0	1.801801802	3.603603604	0	1.801801802	111	0.009009009	0	0.036036036	0.009009009	0.009009009	0	0.009009009	0	0.277777778
12/24/96	3/10/97	Pluma Inc	2253	PLU	JPM	0.84	7	34.2	12	Common Shares	729272104	New York	1.333	1.5	4.16667	U.S. Public	14	12	3100000	40.3	2298387	551613					No	No	No			1	1	3	12.63		84645	72927210	PLUMA INC	PLU	3/11/97	12.625	PLUMA INC	3/12/97	1	13	0	4.819277108	0	6.024096386	84	0	0.011904762	0.011904762	0.011904762	0.023809524	0.011904762	0.011904762	0	0.052083333
12/24/96	3/20/97	PalEx Inc	2448	PALX	ALEX-BROWN	0.525	7	22.5	7.5	Common Shares	696368109	Nasdaq	1.467	1.533	4	U.S. Public	11	9	3000000	30	3000000		9/16/97 0:00		180	7123889	No	No	No			1	1	2	8.75		84627	69636810	PALEX INC	PALX	3/20/97	8.75	PALEX INC	3/21/97	1	10	0.341296928	5.119453925	0	1.023890785	294	0.003401361	0	0.037414966	0.003401361	0.017006803	0.003401361	0.003401361	0	0.166666667
12/26/96	7/30/97	Visual Data Corp	2741	VDAT	NOBLE-INTER	0.6	10	6	6	Common Shares	928428200	Sm Cap Mkt	3	2	5	U.S. Public	6	6	1000000	6	1000000		7/25/98 0:00		360	1032681	No	No	No			1	1	3	6		85223	68287520	VISUAL DATA CORP	VDAT	7/31/97	6.375	ONSTREAM MEDIA CORP	8/1/97	1	6	0.598802395	2.594810379	0	1.19760479	503	0.005964215	0.005964215	0.017892644	0	0.017892644	0.007952286	0.007952286	0	0.0625
12/27/96	7/10/97	InfoCure Corp	7372	VWKS	JOSEPHTHAL-LYON	0.385	7	7.7	5.5	Common Shares	45665A108	Nasdaq	1.727	1.273	4	U.S. Public	11	9	2000000	20	1400000		10/8/97 0:00		90		No	No	No			1	1	1	5.5		85245	171210	INFOCURE CORP	INC	7/10/97	5.25	"AMICAS, INC."	7/10/97	0	10	2.89017341	3.179190751	0	0.867052023	348	0.005747126	0.00862069	0.025862069	0.00862069	0.040229885	0	0.002873563	0	-0.045454545
12/31/96	2/27/97	Vistana Inc	7011	VSTN	MONTGOMERY	0.84	7	66.6	12	Common Shares	92839P108	Nasdaq	1.417	1.583	4	U.S. Public	14	12	5550000	72.2	4625000	925000	2/27/98 0:00		365		No	No	No			1	1	2	14.63		84568	92839P10	VISTANA INC	VSTN	2/28/97	14.625	VISTANA INC	2/28/97	0	13	0.598802395	6.586826347	0	0.598802395	168	0.005952381	0	0.023809524	0.011904762	0.023809524	0	0	0	0.21875
1/7/97	3/12/97	Macrovision Corp	7372	MVSN	MONTGOMERY	0.63	7	21.2	9	Common Shares	555904101	Nasdaq	1.444	1.667	3.88889	U.S. Public	12	12	2300000	27.6	1434016	915984	6/10/97 0:00	1.346	90	95495	No	No	No			1	1	3	8.63		84624	88870P10	MACROVISION CORPORATION	MVSN	3/13/97	8.625	MACROVISION CORP	3/13/97	0	12	1.941747573	1.941747573	0	0.970873786	104	0	0	0.028846154	0.009615385	0.019230769	0.009615385	0.009615385	0	-0.041666667
1/16/97	11/5/97	International Aircraft	6799	IAIS	SUTRO	0.7	7	26	10	Common Shares	458860103	Nasdaq	Comb.	Comb.	4	U.S. Public				23	2600000						No	No	No			1	2	2	10.56		85557	45886010	INTERNATIONAL AIRCRAFT IVSTS IN	IAIS	11/5/97	10.5625	INTERNATIONAL AIRCRAFT INVESTORS	11/5/97	0	0	1.923076923	6.730769231	0	0	105	0.00952381	0	0.038095238	0.00952381	0.00952381	0	0	0	0.05625
1/17/97	3/13/97	NeoMagic Corp	3674	NMGC	MS	0.84	7	36	12	Common Shares	640497103	Nasdaq	1.417	1.417	4.16667	U.S. Public	9	7	3000000	24	3000000		9/9/97 0:00		180		No	No	Yes			1	1	3	14.5		84625	64049720	NEOMAGIC CORPORATION	NMGC	3/14/97	14.5	NEOMAGIC CORP	3/14/97	0	8	0.632911392	1.265822785	0.632911392	1.898734177	161	0	0	0.02484472	0.00621118	0.00621118	0.00621118	0.00621118	0	0.208333333
1/17/97	4/10/97	Valley National Gases Inc	5169	VNGI	A-G-EDWARDS	0.56	7	16	8	Common Shares	919792101	Nasdaq	1.375	1.875	3.75	U.S. Public	10	10	2700000	27	1918000	82000	10/7/97 0:00		180		No	No	No			1	1	2	8.5		84763	91979210	VALLEY NATIONAL GASES INC	VNGI	4/10/97	8.5	VALLEY NATIONAL GASES INC	4/10/97	0	10	2.424242424	5.454545455	0.606060606	3.03030303	165	0	0	0.03030303	0.018181818	0.042424242	0	0.006060606	0	0.0625
1/17/97	4/16/97	DeCrane Aircraft Holdings Inc	3728	DAHX	SCHRODER-WER	0.84	7	33.6	12	Common Shares	243662103	Nasdaq	1.417	1.667	3.91667	U.S. Public	15	13	2597426	36.4	2700000	97423	10/13/97 0:00		180		No	No	Yes			1	1	3	11.88		84728	24366210	DECRANE AIRCRAFT HOLDINGS INC	DAHX	4/16/97	11.875	DECRANE AIRCRAFT HOLDINGS INC	4/17/97	1	14	0	4.379562044	0	0.729927007	411	0.00243309	0.00486618	0.01703163	0.00243309	0.02919708	0	0.00243309	0	-0.010416667
1/21/97	3/11/97	Storage Dimensions Inc	3572	STDM	SBI	0.49	7	18.9	7	Common Shares	86210Y100	Nasdaq	1.286	1.571	4.14286	U.S. Public	10.5	8.5	3800000	36.1	2700000		9/7/97 0:00		180	4036623	No	No	No			1	1	2	7		84631	4300310	STORAGE DIMENSIONS INC	STDM	3/12/97	7	ARTECON INC /DE/	3/12/97	0	9.5	0.751879699	3.007518797	0	2.255639098	135	0	0	0.014814815	0.007407407	0	0.014814815	0.014814815	0	0
1/22/97	6/18/97	New Era of Networks Inc	7371	NEON	UBS-SEC/COWEN-CO(JB)	0.84	7	33.1	12	Common Shares	644312100	Nasdaq	1.417	1.417	4.16667	U.S. Public	9	9	3300000	29.7	2760000		12/15/97 0:00	64.79	180	5840461	No	No	Yes			2	2	13	14.75		85026	64431210	NEW ERA OF NETWORKS INC	NEON	6/18/97	14.75	NEW ERA OF NETWORKS INC	6/18/97	0	9	1.428571429	3.333333333	0	5.714285714	213	0	0	0.028169014	0.004694836	0.009389671	0.009389671	0.009389671	0	0.229166667
1/24/97	3/25/97	Hamilton Bancorp	6159	HABK	OPPENHEIMER	1.085	7	37.2	15.5	Common Shares	407013101	Nasdaq	1.419	1.516	4.06452	U.S. Public	16	14	2000000	30	2400000		9/21/97 0:00		180		No	No	No			1	1	2	16.98		87200	40701310	HAMILTON BANCORP INC FLORIDA	HABK	3/26/97	16.984375	HAMILTON BANCORP INC	3/26/97	0	15	0	0	2.325581395	0	43	0	0	0.023255814	0.023255814	0	0	0	0	0.095766129
1/24/97	3/27/97	AHL Services Inc	7389	AHLS	ALEX-BROWN	0.7	7	25	10	Common Shares	1296102	Nasdaq	1.4	1.6	4	U.S. Public	14.5	12.5	2250000	30.4	2500000		9/23/97 0:00		180		No	No	No			1	1	2	10		84595	129610	A H L SERVICES INC	AHLS	3/27/97	10	AHL SERVICES INC	3/27/97	0	13.5	2.183406114	3.056768559	0.436681223	0	230	0	0.008695652	0.043478261	0.004347826	0	0.008695652	0	0	0
1/24/97	4/15/97	ASI Solutions Inc	7361	ASIS	H-C-WAINWRIGHT	0.42	7	10.8	6	Common Shares	00206F108	Nasdaq	1.5	1.333	4.16667	U.S. Public	8	7	2200000	16.5	1800000		10/12/97 0:00		180		No	No	No			1	1	1	6		84720	00206F10	A S I SOLUTIONS INC	ASIS	4/16/97	6	ASI SOLUTIONS INC	4/16/97	0	7.5	1	2.5	0	3.5	201	0	0.004975124	0.039800995	0.004975124	0.014925373	0.009950249	0.004975124	0	0
