Name,Filing Date,Word Length_category,c1,c2,c3,c4,ticker,Word Length_sentiment,negative,positive,uncertainty,litigious,strongmodal,weakmodal,constraining
SUMMIT HOLDING SOUTHEAST INC,5/22/97,80,0.0,1.25,0.0,0.0,SHSE,80.0,0.0,0.0125,0.0375,0.0,0.0375,0.0,0.05
APPLE ORTHODONTIX INC,5/23/97,225,2.222222222,3.5555555560000003,0.0,0.8888888890000001,AOI,226.0,0.004424779,0.0,0.030973451000000003,0.008849558,0.013274336000000001,0.0,0.0
TROVER SOLUTIONS INC,5/23/97,117,2.564102564,3.4188034189999996,0.0,2.564102564,HCRI,119.0,0.0,0.0,0.016806723,0.008403361,0.008403361,0.008403361,0.008403361
NATIONWIDE DELIVERY INC.,5/27/97,544,0.367647059,5.514705882,0.0,0.367647059,GOSB,544.0,0.005514705999999999,0.012867647,0.007352941,0.014705882,0.020220588,0.022058823999999998,0.012867647
CAREY INTERNATIONAL INC,5/28/97,276,2.536231884,6.884057971,0.0,0.0,CARY,278.0,0.003597122,0.003597122,0.039568345,0.0,0.032374101,0.0,0.003597122
FIRSTBANK NW CORP,5/28/97,254,0.39370078700000005,3.937007874,0.0,1.181102362,FBNW,254.0,0.003937008,0.003937008,0.019685038999999998,0.003937008,0.031496063,0.015748031000000003,0.003937008
PEOPLES COMMUNITY CAPITAL CORP,5/28/97,536,0.18656716399999998,5.410447761,0.0,2.052238806,PPLM,537.0,0.0,0.005586592,0.031657356,0.00744879,0.040968343,0.003724395,0.005586592
SECURITY BANCORP INC /TN,5/28/97,334,0.29940119800000004,3.8922155689999998,0.0,0.29940119800000004,SCYT,334.0,0.005988024000000001,0.011976048000000001,0.011976048000000001,0.01497006,0.02994012,0.011976048000000001,0.005988024000000001
NETSPEAK CORP,5/29/97,145,2.068965517,3.448275862,0.689655172,1.379310345,NSPK,148.0,0.0,0.0067567569999999995,0.054054054000000004,0.0067567569999999995,0.027027027000000002,0.013513513999999999,0.0067567569999999995
ASCENT PEDIATRICS INC,5/30/97,278,2.158273381,0.71942446,0.0,3.597122302,ASCT,278.0,0.010791367,0.010791367,0.017985611999999998,0.021582734,0.010791367,0.007194245,0.010791367
DSI TOYS INC,5/30/97,444,0.45045045,9.459459459,0.0,0.0,DSIT,445.0,0.013483146000000001,0.004494382,0.011235955,0.004494382,0.011235955,0.006741573000000001,0.002247191
AMERICAN RETIREMENT CORP,6/2/97,187,1.604278075,2.673796791,0.0,3.20855615,ACR,188.0,0.0,0.0,0.026595745,0.0053191490000000004,0.015957447,0.0053191490000000004,0.0
FIRSTSPARTAN FINANCIAL CORP,6/4/97,441,0.453514739,3.4013605439999997,0.0,1.360544218,FSPT,441.0,0.009070295,0.009070295,0.015873016,0.020408163,0.031746032,0.006802720999999999,0.013605441999999999
PAMECO CORP,6/4/97,187,0.0,6.951871658,0.0,1.069518717,PCN,189.0,0.0,0.0,0.026455026,0.0,0.010582011,0.0,0.0
RF MICRO DEVICES INC,6/4/97,207,0.0,4.830917874,0.0,4.347826087,RFMD,208.0,0.0,0.0,0.024038462000000003,0.004807692,0.014423077,0.009615385,0.004807692
"SAREPTA THERAPEUTICS, INC.",6/5/97,232,0.8620689659999999,1.724137931,1.2931034479999999,0.43103448299999997,AVII,235.0,0.0042553190000000005,0.008510638000000001,0.029787234,0.046808511,0.025531915,0.008510638000000001,0.034042552999999996
ESHARE COMMUNICATIONS INC,6/5/97,268,0.746268657,2.23880597,0.0,0.0,MELI,269.0,0.0037174720000000003,0.011152416,0.018587361,0.007434944000000001,0.018587361,0.011152416,0.007434944000000001
ESHARE COMMUNICATIONS INC,6/5/97,268,0.746268657,2.23880597,0.0,0.0,MELI,269.0,0.0037174720000000003,0.011152416,0.018587361,0.007434944000000001,0.018587361,0.011152416,0.007434944000000001
CONCERO INC,6/5/97,217,0.460829493,3.686635945,0.0,2.304147465,PSWT,219.0,0.0,0.0,0.02739726,0.01369863,0.01369863,0.00913242,0.01369863
CARDIMA INC,6/6/97,185,1.621621622,3.243243243,0.0,3.243243243,CRDM,186.0,0.010752688,0.010752688,0.037634409,0.010752688,0.010752688,0.010752688,0.016129031999999998
LOTTERY & WAGERING SOLUTIONS INC,6/6/97,421,0.0,3.8004750589999996,0.47505938200000003,2.375296912,RIPE,425.0,0.009411765,0.004705882,0.016470588,0.002352941,0.016470588,0.009411765,0.011764706000000002
SILVERLEAF RESORTS INC,6/6/97,159,0.0,5.660377358,0.0,0.628930818,SVR,159.0,0.0,0.0,0.018867925,0.006289308,0.0,0.006289308,0.0
IRIDIUM WORLD COMMUNICATIONS LTD,6/10/97,110,0.0,1.8181818180000002,0.0,0.9090909090000001,IRIDF,110.0,0.0,0.0,0.018181818,0.018181818,0.036363636,0.0,0.0
EFAX COM INC,6/11/97,159,0.0,3.1446540880000002,0.0,1.8867924530000002,JTFX,160.0,0.0,0.0,0.01875,0.0125,0.00625,0.0,0.0
PEAPOD INC,6/11/97,77,0.0,3.896103896,0.0,2.597402597,PPOD,78.0,0.0,0.0,0.025641026,0.0,0.025641026,0.0,0.0
HTE INC,6/12/97,159,1.257861635,5.031446541,0.628930818,3.1446540880000002,HTEI,161.0,0.0,0.00621118,0.02484472,0.00621118,0.01242236,0.01242236,0.0
RALPH LAUREN CORP,6/12/97,271,0.36900369,5.166051661,0.0,2.95202952,RL,272.0,0.0036764709999999997,0.0,0.018382353,0.0036764709999999997,0.014705882,0.0,0.007352941
STAR TELECOMMUNICATIONS INC,6/12/97,211,1.421800948,3.317535545,0.0,1.895734597,STRX,213.0,0.0,0.0,0.042253520999999995,0.0,0.004694836,0.009389671,0.004694836
IWL COMMUNICATIONS INC,6/13/97,263,0.380228137,1.901140684,0.380228137,1.901140684,IWLC,264.0,0.015151515,0.007575758,0.037878788,0.003787879,0.034090908999999996,0.003787879,0.003787879
RC2 CORP,6/13/97,157,0.0,6.369426752000001,0.0,0.0,RACN,157.0,0.0,0.0,0.025477707000000002,0.0063694269999999996,0.012738853999999999,0.0063694269999999996,0.0063694269999999996
WASTE INDUSTRIES INC,6/13/97,167,3.5928143710000002,4.790419162,0.0,5.389221557000001,WWIN,171.0,0.0,0.005847953,0.023391812999999997,0.005847953,0.023391812999999997,0.005847953,0.0
GENESYS TELECOMMUNICATIONS LABORATORIES INC,6/17/97,102,0.980392157,2.9411764710000003,0.980392157,0.980392157,GCTI,103.0,0.0,0.009708738,0.009708738,0.009708738,0.019417476,0.019417476,0.009708738
INTEST CORP,6/17/97,223,3.587443946,3.139013453,0.448430493,1.793721973,INTT,224.0,0.0,0.013392857,0.022321429,0.004464286,0.022321429,0.013392857,0.0
"MAXIMUS, INC.",6/17/97,159,0.628930818,2.51572327,1.257861635,0.628930818,MMS,161.0,0.0,0.0,0.02484472,0.0,0.02484472,0.00621118,0.00621118
ORBIT FR INC,6/17/97,95,4.210526316,8.421052632,0.0,2.105263158,ORFR,96.0,0.0,0.0,0.020833333,0.010416667,0.020833333,0.0,0.010416667
ARIS CORP/,6/18/97,150,2.0,4.0,0.0,0.666666667,ARSC,151.0,0.006622517,0.0,0.013245033,0.0,0.013245033,0.006622517,0.006622517
NEW ERA OF NETWORKS INC,6/18/97,210,1.428571429,3.333333333,0.0,5.714285714,NEON,213.0,0.0,0.0,0.028169014,0.004694836,0.009389671,0.009389671,0.009389671
STEEL VAULT CORP,6/18/97,218,2.293577982,1.834862385,0.0,1.834862385,SYCM,220.0,0.004545455,0.013636364,0.022727273,0.004545455,0.009090909,0.004545455,0.022727273
AURORA BIOSCIENCES CORP,6/19/97,115,2.6086956519999998,2.6086956519999998,1.739130435,2.6086956519999998,ABSC,118.0,0.0,0.016949153,0.033898305,0.008474576,0.016949153,0.008474576,0.016949153
LASER POWER CORP/FA,6/19/97,197,0.507614213,4.060913706,0.0,3.553299492,LPWR,199.0,0.0,0.0050251259999999996,0.035175879,0.0050251259999999996,0.025125627999999997,0.015075377,0.015075377
RWD TECHNOLOGIES INC,6/19/97,95,3.157894737,2.105263158,1.052631579,0.0,RWDT,96.0,0.0,0.0,0.020833333,0.020833333,0.020833333,0.020833333,0.010416667
SIMULATIONS PLUS INC,6/19/97,364,0.549450549,5.21978022,1.098901099,3.296703297,SIMU,369.0,0.029810298,0.008130080999999999,0.027100271000000002,0.0,0.0054200540000000005,0.0,0.0027100270000000003
"STARTEK, INC.",6/19/97,156,1.282051282,5.769230769,0.0,2.564102564,SRT,159.0,0.0,0.0,0.044025157,0.006289308,0.018867925,0.0,0.018867925
ARM FINANCIAL GROUP INC,6/20/97,61,1.6393442619999998,1.6393442619999998,0.0,0.0,ARM,61.0,0.0,0.032786885,0.032786885,0.0,0.032786885,0.016393443,0.0
ARM FINANCIAL GROUP INC,6/20/97,61,1.6393442619999998,1.6393442619999998,0.0,0.0,ARM,61.0,0.0,0.032786885,0.032786885,0.0,0.032786885,0.016393443,0.0
METRIKA SYSTEMS CORP,6/20/97,114,1.754385965,1.754385965,1.754385965,0.8771929820000001,MKA,115.0,0.0,0.0,0.008695652,0.0,0.0,0.008695652,0.008695652
PROFESSIONAL TRANSPORTATION GROUP LTD INC,6/20/97,324,1.234567901,4.012345679,0.308641975,1.8518518519999998,TRUC,330.0,0.0,0.009090909,0.021212121,0.003030303,0.024242424,0.012121212,0.021212121
ACORN PRODUCTS INC,6/24/97,197,3.553299492,6.5989847720000006,1.015228426,4.568527919,ACRN,197.0,0.0,0.0,0.020304568999999998,0.015228426000000002,0.015228426000000002,0.0050761420000000005,0.0
GREAT PLAINS SOFTWARE INC,6/24/97,117,4.2735042739999995,1.709401709,1.709401709,0.854700855,GPSI,118.0,0.0,0.0,0.008474576,0.0,0.008474576,0.016949153,0.008474576
QWEST COMMUNICATIONS INTERNATIONAL INC,6/24/97,77,0.0,5.194805195,0.0,2.597402597,QWST,78.0,0.0,0.0,0.038461537999999997,0.0,0.025641026,0.0,0.012820513
RANGE ENERGY CORP,6/25/97,358,0.558659218,3.351955307,0.0,5.586592179,DXD,359.0,0.011142061000000002,0.008356546,0.011142061000000002,0.002785515,0.013927577,0.011142061000000002,0.008356546
3DFX INTERACTIVE INC,6/25/97,148,2.027027027,2.702702703,0.0,6.081081081000001,TDFX,150.0,0.0,0.013333333000000001,0.013333333000000001,0.006666666999999999,0.013333333000000001,0.006666666999999999,0.006666666999999999
WATERLINK INC,6/25/97,81,2.469135802,9.87654321,0.0,0.0,WLK,83.0,0.0,0.0,0.048192770999999995,0.012048193,0.036144578,0.0,0.012048193
PACIFIC PREMIER BANCORP INC,6/26/97,172,2.9069767439999996,2.325581395,0.0,0.581395349,LFCO,172.0,0.0,0.005813953,0.011627907,0.023255814,0.029069767000000003,0.011627907,0.011627907
NEW CENTURY TRS HOLDINGS INC,6/26/97,71,0.0,5.633802817,0.0,1.408450704,NCEN,71.0,0.0,0.0,0.014084507,0.014084507,0.014084507,0.0,0.0
NXCHAIN INC.,6/26/97,318,0.628930818,1.8867924530000002,0.0,2.830188679,RIMS,320.0,0.0,0.009375,0.01875,0.003125,0.015625,0.00625,0.0
GEVITY HR INC,6/26/97,216,1.8518518519999998,4.62962963,0.46296296299999995,0.46296296299999995,STFF,216.0,0.0,0.009259259,0.027777778,0.009259259,0.018518519,0.00462963,0.009259259
SAXTON INC,6/26/97,300,1.6666666669999999,7.333333333,0.0,0.0,SXTN,300.0,0.0,0.003333333,0.02,0.003333333,0.0,0.003333333,0.0
ADVANCED COMMUNICATION SYSTEMS INC,6/27/97,142,2.1126760559999997,4.2253521130000005,0.0,0.0,ACSC,144.0,0.0,0.0,0.006944444,0.006944444,0.013888889,0.013888889,0.013888889
COMFORT SYSTEMS USA INC,6/27/97,97,3.092783505,7.216494845,0.0,0.0,FIX,99.0,0.0,0.0,0.01010101,0.01010101,0.050505050999999995,0.0,0.0
JLK DIRECT DISTRIBUTION INC,6/27/97,135,2.222222222,7.407407407000001,0.0,0.0,JLK,136.0,0.0,0.007352941,0.058823529000000006,0.007352941,0.022058823999999998,0.0,0.0
800 JR CIGAR INC,6/27/97,283,0.0,3.533568905,0.0,2.8268551239999997,JRJR,284.0,0.0,0.003521127,0.031690141,0.0,0.007042254,0.003521127,0.0
KIDS STUFF INC,6/27/97,580,1.034482759,4.482758621,0.0,0.344827586,KDST,586.0,0.011945391999999999,0.0068259390000000005,0.02559727,0.0,0.013651877,0.010238908,0.0068259390000000005
EXTERRAN ENERGY CORP.,7/1/97,92,0.0,5.434782609,0.0,1.086956522,HC,92.0,0.010869565,0.0,0.010869565,0.0,0.054347825999999995,0.010869565,0.010869565
HESKA CORP,7/1/97,168,1.19047619,0.595238095,1.19047619,3.571428571,HSKA,170.0,0.0,0.017647059,0.029411765,0.011764706000000002,0.017647059,0.0,0.017647059
"SIRONA DENTAL SYSTEMS, INC.",7/1/97,208,2.403846154,5.769230769,0.480769231,1.442307692,SCHK,210.0,0.0,0.004761905,0.023809524,0.00952381,0.004761905,0.004761905,0.023809524
DBM GLOBAL INC,7/1/97,109,1.834862385,4.587155963,0.917431193,0.0,SHUF,109.0,0.009174311999999999,0.0,0.036697247999999995,0.009174311999999999,0.018348623999999997,0.009174311999999999,0.009174311999999999
HELIX ENERGY SOLUTIONS GROUP INC,7/2/97,159,0.0,5.660377358,0.0,0.0,CDIS,159.0,0.0,0.006289308,0.012578616,0.012578616,0.018867925,0.006289308,0.012578616
8X8 INC /DE/,7/2/97,83,1.2048192770000001,4.8192771080000005,0.0,3.614457831,EGHT,84.0,0.0,0.0,0.023809524,0.011904762,0.023809524,0.011904762,0.0
LAI WORLDWIDE INC,7/2/97,166,1.2048192770000001,6.626506023999999,0.0,0.602409639,LAIX,168.0,0.011904762,0.011904762,0.035714286,0.005952381,0.011904762,0.0,0.005952381
IRON MOUNTAIN INC,7/2/97,171,2.9239766080000003,1.754385965,0.5847953220000001,2.3391812869999997,PLH,171.0,0.005847953,0.005847953,0.023391812999999997,0.0,0.01754386,0.011695906,0.0
PERITUS SOFTWARE SERVICES INC,7/2/97,140,1.428571429,4.285714286,0.7142857140000001,0.7142857140000001,PTUS,143.0,0.0,0.0,0.027972028,0.006993007,0.006993007,0.006993007,0.006993007
GUIDED THERAPEUTICS INC,7/2/97,161,0.0,1.242236025,0.0,3.105590062,SPRX,162.0,0.0,0.012345678999999998,0.04938271599999999,0.00617284,0.030864198,0.00617284,0.00617284
MERCATOR SOFTWARE INC,7/2/97,130,2.307692308,4.615384615,0.0,0.7692307690000001,TSFW,131.0,0.0,0.0,0.030534351,0.007633588,0.007633588,0.007633588,0.015267176
CENTENNIAL HEALTHCARE CORP,7/3/97,401,0.249376559,3.241895262,0.498753117,2.244389027,CTEN,401.0,0.002493766,0.004987531,0.007481297,0.002493766,0.014962594,0.0,0.009975062
HAGLER BAILLY INC,7/3/97,299,1.003344482,3.6789297660000004,1.337792642,0.0,HBIX,301.0,0.003322259,0.003322259,0.013289037,0.009966777,0.013289037,0.013289037,0.009966777
"IVOW, INC.",7/3/97,156,1.9230769230000002,1.9230769230000002,0.641025641,5.128205128,VMTI,158.0,0.0,0.018987342,0.06329113900000001,0.025316456,0.012658228,0.012658228,0.012658228
OUTERWALL INC,7/7/97,191,1.047120419,4.188481675,1.047120419,3.664921466,CSTR,195.0,0.0,0.020512821,0.01025641,0.005128205,0.015384615,0.015384615,0.015384615
TRANSCEND THERAPEUTICS INC,7/7/97,240,0.833333333,1.25,0.41666666700000005,2.916666667,TSND,242.0,0.016528926,0.0,0.016528926,0.008264463,0.012396694,0.008264463,0.016528926
INX INC,7/8/97,227,0.881057269,3.524229075,0.0,3.9647577089999997,ALLS,231.0,0.008658009,0.004329004,0.008658009,0.004329004,0.008658009,0.008658009,0.008658009
TELESCIENCES INC /DE/,7/8/97,176,2.8409090910000003,3.4090909089999997,0.0,1.704545455,AXIM,177.0,0.0,0.005649718000000001,0.039548023,0.005649718000000001,0.011299435,0.011299435,0.011299435
HORIZON PHARMACIES INC,7/9/97,244,2.459016393,6.147540984,0.0,0.8196721309999999,HZP,246.0,0.004065041,0.004065041,0.032520325,0.004065041,0.024390244,0.008130080999999999,0.004065041
TELEGROUP INC,7/9/97,109,0.0,3.6697247710000003,0.0,1.834862385,TGRP,110.0,0.0,0.0,0.045454545,0.0,0.018181818,0.009090909,0.009090909
"AMICAS, INC.",7/10/97,346,2.89017341,3.179190751,0.0,0.867052023,INC,348.0,0.005747126,0.00862069,0.025862068999999998,0.00862069,0.040229885,0.0,0.002873563
24HOLDINGS INC,7/10/97,241,2.489626556,3.319502075,0.0,1.659751037,SCPI,243.0,0.008230453,0.008230453,0.04526749,0.012345678999999998,0.004115226,0.008230453,0.004115226
METALS USA INC,7/11/97,187,1.069518717,5.347593583,0.0,3.20855615,MUI,189.0,0.005291005,0.0,0.005291005,0.005291005,0.031746032,0.005291005,0.010582011
APOLLO INTERNATIONAL OF DELAWARE INC,7/15/97,292,0.0,1.369863014,0.0,2.397260274,AIOD,293.0,0.017064846,0.010238908,0.040955631,0.0068259390000000005,0.020477816,0.0068259390000000005,0.003412969
HOME SECURITY INTERNATIONAL INC,7/16/97,132,0.0,3.03030303,0.0,0.0,HSI,133.0,0.0,0.007518797,0.015037594,0.0,0.015037594,0.007518797,0.0
BANK OF THE OZARKS INC,7/17/97,190,0.0,2.105263158,1.052631579,1.5789473680000001,OZRK,190.0,0.0,0.005263158,0.026315789,0.015789473999999998,0.010526316,0.0,0.010526316
JONES LANG LASALLE INC,7/18/97,191,0.523560209,3.141361257,0.523560209,2.617801047,LAP,191.0,0.0,0.005235602,0.02617801,0.010471204,0.015706806,0.0,0.0
MONARCH DENTAL CORP,7/18/97,168,1.785714286,5.3571428569999995,0.0,4.166666667,MDDS,169.0,0.00591716,0.0,0.035502959,0.00591716,0.029585799,0.00591716,0.00591716
FOX & HOUND RESTAURANT GROUP,7/18/97,197,1.015228426,5.076142132,1.015228426,2.030456853,TENT,197.0,0.0,0.0050761420000000005,0.025380711,0.010152284000000001,0.020304568999999998,0.0050761420000000005,0.0
CAPITAL BEVERAGE CORP,7/22/97,470,3.617021277,1.914893617,0.0,2.340425532,CBEV,472.0,0.021186441,0.021186441,0.031779661,0.006355932,0.027542373,0.008474576,0.014830508000000001
CREATIVE HOST SERVICES INC,7/22/97,337,1.78041543,5.044510386000001,0.0,1.483679525,CHST,341.0,0.011730205,0.014662757,0.008797654,0.017595308,0.017595308,0.005865103000000001,0.005865103000000001
FRIEDE GOLDMAN HALTER INC,7/22/97,402,0.9950248759999999,0.9950248759999999,0.24875621899999997,1.990049751,FGII,407.0,0.004914005,0.024570025,0.01965602,0.0,0.007371007,0.00982801,0.00982801
EXCELSIOR HENDERSON MOTORCYCLE MANUFACTURING CO,7/24/97,137,0.0,2.9197080289999997,0.729927007,1.459854015,BIGX,141.0,0.0,0.0,0.021276596000000002,0.007092199,0.007092199,0.007092199,0.007092199
JLM INDUSTRIES INC,7/24/97,180,2.222222222,2.777777778,0.0,1.111111111,JLMI,182.0,0.021978022000000003,0.005494505,0.027472527000000004,0.005494505,0.016483516,0.005494505,0.016483516
TRAILER BRIDGE INC,7/24/97,159,0.0,5.660377358,0.0,3.1446540880000002,TRBR,160.0,0.00625,0.0,0.0375,0.00625,0.0375,0.0,0.00625
TRAVEL SERVICES INTERNATIONAL INC,7/24/97,150,2.666666667,4.0,0.0,0.0,TRVL,151.0,0.0,0.013245033,0.033112583,0.006622517,0.046357616,0.006622517,0.006622517
CMP MEDIA INC,7/25/97,286,0.0,2.447552448,0.0,0.0,CMPX,287.0,0.013937281999999999,0.0,0.006968640999999999,0.003484321,0.048780488,0.0,0.003484321
SCHEID VINEYARDS INC,7/25/97,189,2.1164021159999997,5.291005291,0.0,0.5291005289999999,SVIN,193.0,0.0,0.005181347,0.03626943,0.005181347,0.010362694,0.005181347,0.010362694
FINANTRA CAPITAL INC,7/25/97,661,0.0,3.177004539,0.0,1.361573374,,667.0,0.013493253,0.017991003999999998,0.017991003999999998,0.0044977509999999995,0.026986507000000003,0.008995501999999999,0.011994003
GALILEO INTERNATIONAL INC,7/28/97,115,4.347826087,0.869565217,0.0,0.0,GLC,115.0,0.017391304,0.0,0.008695652,0.0,0.017391304,0.0,0.017391304
BIORELIANCE CORP,7/29/97,174,2.873563218,1.724137931,0.0,6.32183908,BREL,175.0,0.0,0.005714286,0.022857142999999996,0.005714286,0.028571429,0.0,0.022857142999999996
NETBANK INC,7/29/97,183,0.0,3.278688525,0.0,0.546448087,NTBK,183.0,0.0,0.005464481,0.010928962,0.032786885,0.032786885,0.005464481,0.005464481
PACIFIC SYSTEMS CONTROL TECHNOLOGY INC,7/30/97,321,0.0,5.295950156,0.0,0.0,ACEI,325.0,0.003076923,0.0,0.043076922999999996,0.015384615,0.018461538,0.006153846,0.003076923
PACIFIC SYSTEMS CONTROL TECHNOLOGY INC,7/30/97,321,0.0,5.295950156,0.0,0.0,ACEI,325.0,0.003076923,0.0,0.043076922999999996,0.015384615,0.018461538,0.006153846,0.003076923
CORSAIR COMMUNICATIONS INC,7/30/97,146,1.369863014,3.4246575339999996,1.369863014,1.369863014,CAIR,149.0,0.0,0.0,0.026845637999999998,0.013422818999999999,0.006711409000000001,0.013422818999999999,0.0
INFORMATION MGMT AS W/D/B,7/30/97,255,1.176470588,4.705882353,0.39215686299999997,0.39215686299999997,IMAA,256.0,0.0,0.0,0.01953125,0.015625,0.01171875,0.00390625,0.01171875
VESTCOM INTERNATIONAL INC,7/30/97,268,2.23880597,7.089552239,0.0,1.119402985,VESC,270.0,0.0,0.0074074069999999995,0.037037037,0.0037037040000000004,0.022222222000000003,0.014814815,0.011111111000000002
UPC POLSKA LLC,8/1/97,285,1.403508772,2.105263158,0.0,1.754385965,ATEN,287.0,0.003484321,0.013937281999999999,0.059233449,0.003484321,0.031358885,0.0,0.003484321
CONCENTRIC NETWORK CORP,8/1/97,213,0.9389671359999999,4.2253521130000005,0.0,1.408450704,CNCX,215.0,0.013953488,0.0,0.041860465,0.023255814,0.013953488,0.018604651,0.004651163
ONSTREAM MEDIA CORP,8/1/97,501,0.598802395,2.594810379,0.0,1.19760479,VDAT,503.0,0.005964215,0.005964215,0.017892644,0.0,0.017892644,0.007952286,0.007952286
CONTINENTAL NATURAL GAS INC,8/4/97,163,0.0,4.90797546,0.0,0.0,CNGL,163.0,0.0,0.0061349690000000005,0.030674847,0.0061349690000000005,0.012269938999999999,0.0061349690000000005,0.0061349690000000005
HALL KINION & ASSOCIATES INC,8/5/97,149,2.013422819,9.395973154,0.0,1.342281879,HAKI,151.0,0.0,0.0,0.026490066,0.006622517,0.006622517,0.006622517,0.006622517
FINE AIR SERVICES INC,8/6/97,188,2.659574468,4.255319149,0.0,0.0,BIGF,189.0,0.0,0.0,0.031746032,0.010582011,0.015873016,0.010582011,0.005291005
CARRIZO OIL & GAS INC,8/6/97,107,1.869158879,3.738317757,1.869158879,1.869158879,CRZO,108.0,0.009259259,0.0,0.027777778,0.0,0.009259259,0.0,0.0
EAGLE GEOPHYSICAL INC,8/6/97,554,1.263537906,5.59566787,0.180505415,1.8050541519999999,EGEO,556.0,0.005395683,0.005395683,0.012589928,0.003597122,0.012589928,0.001798561,0.023381295
NEW YORKER MARKETING CORP,8/6/97,327,1.22324159,5.198776758,0.0,1.5290519880000002,MIKS,331.0,0.0,0.006042296,0.024169184,0.003021148,0.009063444,0.012084592,0.006042296
OCULAR SCIENCES INC /DE/,8/6/97,212,0.471698113,6.603773585,0.0,1.41509434,OCLR,213.0,0.004694836,0.004694836,0.03286385,0.018779343,0.009389671,0.0,0.009389671
QAD INC,8/6/97,191,2.094240838,4.188481675,0.523560209,2.094240838,QADI,193.0,0.0,0.005181347,0.025906736,0.0,0.005181347,0.010362694,0.0
PEGASUS SOLUTIONS INC,8/7/97,181,0.0,4.972375691,1.1049723759999999,1.1049723759999999,PEGS,183.0,0.0,0.0,0.021857922999999998,0.005464481,0.021857922999999998,0.0,0.010928962
GLOBECOMM SYSTEMS INC,8/8/97,109,0.917431193,4.587155963,1.834862385,1.834862385,GCOM,113.0,0.0,0.0,0.044247787999999996,0.0,0.03539823,0.0,0.017699115
OMTOOL LTD,8/8/97,137,1.459854015,2.9197080289999997,1.459854015,2.189781022,OMTL,139.0,0.0,0.014388488999999999,0.035971223,0.007194245,0.021582734,0.007194245,0.0
PROGENITOR INC,8/8/97,433,0.923787529,1.3856812930000002,0.692840647,3.233256351,PGEN,437.0,0.009153318,0.022883295,0.036613272,0.009153318,0.020594966,0.00228833,0.011441648
CITIZENS BANCORP,8/11/97,317,0.315457413,5.6782334379999995,0.0,0.0,CIBC,317.0,0.0,0.0,0.018927445,0.0063091480000000005,0.022082018999999998,0.022082018999999998,0.0
"ARCA BIOPHARMA, INC.",8/11/97,205,0.0,1.951219512,0.487804878,3.902439024,HYSQ,207.0,0.0,0.019323671,0.043478261,0.019323671,0.0,0.009661836,0.004830918
INNOVA CORPORATION,8/11/97,183,0.546448087,5.4644808739999995,1.092896175,1.6393442619999998,INVA,186.0,0.0,0.005376344,0.02688172,0.005376344,0.016129031999999998,0.0,0.0
HELIOS & MATHESON ANALYTICS INC.,8/11/97,371,0.808625337,2.964959569,0.269541779,1.8867924530000002,TACX,374.0,0.0026737970000000003,0.005347594000000001,0.024064171000000002,0.00802139,0.018716578,0.013368983999999999,0.0026737970000000003
